experiment_id,run_ts,dataset_name,sample_id,model_name,ruleset_name,prompt_type,source_text,reference_text,generated_text,prompt_text,status,error_message,inference_seconds,input_chars,output_chars,input_words,output_words,flag_artifacts,flag_prompt_leak,flag_truncation,flag_generic,empty_output,compression_ratio,n_flags,src_words,pred_words,ref_words,src_sentences,pred_sentences,ref_sentences,sari,bleu,fernandez_huerta_pred,fernandez_huerta_src,fernandez_huerta_delta,compression_ratio_eval,sentence_splits,levenshtein_similarity,exact_copy,additions_proportion,deletions_proportion,inflesz_pred,inflesz_src,inflesz_delta,rouge1_f,rouge2_f,rougeL_f,bertscore_f1,sbert_similarity
exp_medium_batch_v1,20260308_155905,FEINA,17252_LibroBAC.pdf,llama3,R0,zero-shot,Desviando su correspondencia hacia otra ubicación con un formulario de cambio de domicilio.,Desviar su correspondencia hacia otra ubicación con un formulario de cambio de domicilio.,Cambie su dirección en otro lugar con un formulario de cambio de dirección.,"Reescribe en español el siguiente texto con lenguaje más claro y sencillo.
Conserva el significado original y no inventes información.

Devuelve solo la versión final simplificada.

Texto:
Desviando su correspondencia hacia otra ubicación con un formulario de cambio de domicilio.

Versión simplificada:",success,,5.8308,91,75,13,13,False,False,False,False,False,1.0,0,13,13,13,1,1,1,27.478273360626304,37.59663529467017,88.22461538461539,55.91692307692309,32.3076923076923,1.0,0,0.6265060240963856,0,0.46153846153846156,0.46153846153846156,78.81961538461539,45.27346153846156,33.54615384615383,0.5517241379310344,0.3703703703703704,0.5517241379310344,0.8538033366203308,
exp_medium_batch_v1,20260308_155905,FEINA,17252_LibroBAC.pdf,llama3,R2,zero-shot,Desviando su correspondencia hacia otra ubicación con un formulario de cambio de domicilio.,Desviar su correspondencia hacia otra ubicación con un formulario de cambio de domicilio.,Cambie su dirección en el formulario de cambio de dirección.,"Reescribe en español el siguiente texto con lenguaje más claro y sencillo.
Conserva el significado original y no inventes información.
Guía interna de simplificación: usa palabras comunes; evita tecnicismos innecesarios; reemplaza palabras difíciles por palabras simples; usa oraciones cortas; expresa una idea por oración; prefiere voz activa; divide oraciones largas.

Devuelve solo la versión final simplificada.

Texto:
Desviando su correspondencia hacia otra ubicación con un formulario de cambio de domicilio.

Versión simplificada:",success,,3.8141,91,60,13,10,False,False,False,False,False,0.7692307692307693,0,13,10,13,1,1,1,19.073051704630654,19.767437766271104,82.64,55.91692307692309,26.72307692307691,0.7692307692307693,0,0.5960264900662252,0,0.5,0.6153846153846154,78.46500000000002,45.27346153846156,33.19153846153846,0.4615384615384615,0.24999999999999994,0.4615384615384615,0.8158487677574158,
exp_medium_batch_v1,20260308_155905,FEINA,17252_LibroBAC.pdf,mistral,R0,zero-shot,Desviando su correspondencia hacia otra ubicación con un formulario de cambio de domicilio.,Desviar su correspondencia hacia otra ubicación con un formulario de cambio de domicilio.,Usando un formulario para redirigir tu correo a otro lugar.,"Reescribe en español el siguiente texto con lenguaje más claro y sencillo.
Conserva el significado original y no inventes información.

Devuelve solo la versión final simplificada.

Texto:
Desviando su correspondencia hacia otra ubicación con un formulario de cambio de domicilio.

Versión simplificada:",success,,6.3261,91,59,13,10,False,False,False,False,False,0.7692307692307693,0,13,10,13,1,1,1,9.748931623931623,6.315134024688132,64.64,55.91692307692309,8.72307692307691,0.7692307692307693,0,0.38666666666666666,0,0.8,0.8461538461538461,59.775000000000006,45.27346153846156,14.501538461538445,0.16666666666666666,0.09090909090909093,0.16666666666666666,0.7710922956466675,
exp_medium_batch_v1,20260308_155905,FEINA,17252_LibroBAC.pdf,mistral,R2,zero-shot,Desviando su correspondencia hacia otra ubicación con un formulario de cambio de domicilio.,Desviar su correspondencia hacia otra ubicación con un formulario de cambio de domicilio.,Usando un formulario para cambiar la dirección de la correspondencia a otra ubicación.,"Reescribe en español el siguiente texto con lenguaje más claro y sencillo.
Conserva el significado original y no inventes información.
Guía interna de simplificación: usa palabras comunes; evita tecnicismos innecesarios; reemplaza palabras difíciles por palabras simples; usa oraciones cortas; expresa una idea por oración; prefiere voz activa; divide oraciones largas.

Devuelve solo la versión final simplificada.

Texto:
Desviando su correspondencia hacia otra ubicación con un formulario de cambio de domicilio.

Versión simplificada:",success,,2.6353,91,86,13,13,False,False,False,False,False,1.0,0,13,13,13,1,1,1,14.357448107448109,9.238430210261097,60.532307692307704,55.91692307692309,4.615384615384613,1.0,0,0.4632768361581921,0,0.5384615384615384,0.5384615384615384,50.06576923076926,45.27346153846156,4.792307692307702,0.4827586206896552,0.22222222222222224,0.2758620689655172,0.8067207932472229,
exp_medium_batch_v1,20260308_155905,FEINA,1007_LibroUide_Sincopyright.pdf,llama3,R0,zero-shot,"Por esta razón, el financiero suele contar con dos cargos que le brindan soporte en la administración de las mencionadas variables:","Por eso, el financiero tiene dos cargos que le dan soporte en la administración de las variables mencionadas:",El financiero cuenta con dos personas que lo ayudan a manejar las finanzas. (,"Reescribe en español el siguiente texto con lenguaje más claro y sencillo.
Conserva el significado original y no inventes información.

Devuelve solo la versión final simplificada.

Texto:
Por esta razón, el financiero suele contar con dos cargos que le brindan soporte en la administración de las mencionadas variables:

Versión simplificada:",success,,7.8391,131,78,21,14,False,False,True,False,False,0.6666666666666666,1,21,13,18,1,2,1,28.438506441223833,2.6629879653210753,75.76307692307692,84.84,-9.07692307692308,0.6190476190476191,1,0.5384615384615384,0,0.5384615384615384,0.7142857142857143,80.5273076923077,64.20166666666668,16.32564102564102,0.3125,0.06666666666666667,0.3125,0.7698467969894409,
exp_medium_batch_v1,20260308_155905,FEINA,1007_LibroUide_Sincopyright.pdf,llama3,R2,zero-shot,"Por esta razón, el financiero suele contar con dos cargos que le brindan soporte en la administración de las mencionadas variables:","Por eso, el financiero tiene dos cargos que le dan soporte en la administración de las variables mencionadas:",El financiero tiene dos ayudantes que lo ayudan a manejar los números. (,"Reescribe en español el siguiente texto con lenguaje más claro y sencillo.
Conserva el significado original y no inventes información.
Guía interna de simplificación: usa palabras comunes; evita tecnicismos innecesarios; reemplaza palabras difíciles por palabras simples; usa oraciones cortas; expresa una idea por oración; prefiere voz activa; divide oraciones largas.

Devuelve solo la versión final simplificada.

Texto:
Por esta razón, el financiero suele contar con dos cargos que le brindan soporte en la administración de las mencionadas variables:

Versión simplificada:",success,,5.3633,131,73,21,13,False,False,True,False,False,0.6190476190476191,1,21,12,18,1,2,1,33.83750750055098,7.399927443879033,64.84,84.84,-20.0,0.5714285714285714,1,0.4236453201970443,0,0.6666666666666666,0.8095238095238095,71.04333333333335,64.20166666666668,6.841666666666669,0.37499999999999994,0.2,0.37499999999999994,0.7663813829421997,
exp_medium_batch_v1,20260308_155905,FEINA,1007_LibroUide_Sincopyright.pdf,mistral,R0,zero-shot,"Por esta razón, el financiero suele contar con dos cargos que le brindan soporte en la administración de las mencionadas variables:","Por eso, el financiero tiene dos cargos que le dan soporte en la administración de las variables mencionadas:",Financieros usan normalmente dos cargos para ayudarlo en el manejo de las variables mencionadas: (,"Reescribe en español el siguiente texto con lenguaje más claro y sencillo.
Conserva el significado original y no inventes información.

Devuelve solo la versión final simplificada.

Texto:
Por esta razón, el financiero suele contar con dos cargos que le brindan soporte en la administración de las mencionadas variables:

Versión simplificada:",success,,8.9394,131,99,21,15,False,False,True,False,False,0.7142857142857143,1,21,14,18,1,1,1,39.42586117586117,21.837185491444888,58.1257142857143,84.84,-26.7142857142857,0.6666666666666666,0,0.4978165938864629,0,0.42857142857142855,0.6190476190476191,45.985000000000014,64.20166666666668,-18.21666666666667,0.48484848484848486,0.2580645161290323,0.4242424242424242,0.8334452509880066,
exp_medium_batch_v1,20260308_155905,FEINA,1007_LibroUide_Sincopyright.pdf,mistral,R2,zero-shot,"Por esta razón, el financiero suele contar con dos cargos que le brindan soporte en la administración de las mencionadas variables:","Por eso, el financiero tiene dos cargos que le dan soporte en la administración de las variables mencionadas:","Por este motivo, un financiero a menudo tiene dos cargos que le ayudan a administrar las siguientes variables: (","Reescribe en español el siguiente texto con lenguaje más claro y sencillo.
Conserva el significado original y no inventes información.
Guía interna de simplificación: usa palabras comunes; evita tecnicismos innecesarios; reemplaza palabras difíciles por palabras simples; usa oraciones cortas; expresa una idea por oración; prefiere voz activa; divide oraciones largas.

Devuelve solo la versión final simplificada.

Texto:
Por esta razón, el financiero suele contar con dos cargos que le brindan soporte en la administración de las mencionadas variables:

Versión simplificada:",success,,4.5481,131,113,21,19,False,False,True,False,False,0.9047619047619048,1,21,18,18,1,1,1,45.94484040975269,20.705328853752192,77.84000000000002,84.84,-6.999999999999986,0.8571428571428571,0,0.6502057613168725,0,0.5555555555555556,0.6190476190476191,60.773888888888905,64.20166666666668,-3.427777777777777,0.4864864864864865,0.22857142857142856,0.4864864864864865,0.839068591594696,
exp_medium_batch_v1,20260308_155905,FEINA,754_LibroUAC_Sincopyright.pdf,llama3,R0,zero-shot,"El Código Tributario, por su parte, señala, en su artículo 17, inciso 2.°, que «los libros de contabilidad deben ser conservados por los contribuyentes, junto con la documentación correspondiente, mientras esté pendiente el plazo que tiene el servicio de impuestos internos para la revisión de las declaraciones».",El Código Tributario en el artículo diecisiete establece: Los contribuyentes deben conservar los libros de contabilidad y los documentos durante el plazo de revisión de declaraciones del servicio de impuestos.,Los contribuyentes deben conservar sus libros de contabilidad y documentos relacionados hasta que el servicio de impuestos revise sus declaraciones.,"Reescribe en español el siguiente texto con lenguaje más claro y sencillo.
Conserva el significado original y no inventes información.

Devuelve solo la versión final simplificada.

Texto:
El Código Tributario, por su parte, señala, en su artículo 17, inciso 2.°, que «los libros de contabilidad deben ser conservados por los contribuyentes, junto con la documentación correspondiente, mientras esté pendiente el plazo que tiene el servicio de impuestos internos para la revisión de las declaraciones».

Versión simplificada:",success,,8.7556,313,148,47,20,False,False,False,False,False,0.425531914893617,0,47,20,30,1,1,1,55.68754554888428,17.90559992758904,51.74,78.28680851063831,-26.546808510638307,0.425531914893617,0,0.48156182212581344,0,0.4,0.7446808510638298,31.085000000000008,28.60734042553193,2.4776595744680776,0.5283018867924527,0.3137254901960784,0.490566037735849,0.8335931301116943,
exp_medium_batch_v1,20260308_155905,FEINA,754_LibroUAC_Sincopyright.pdf,llama3,R2,zero-shot,"El Código Tributario, por su parte, señala, en su artículo 17, inciso 2.°, que «los libros de contabilidad deben ser conservados por los contribuyentes, junto con la documentación correspondiente, mientras esté pendiente el plazo que tiene el servicio de impuestos internos para la revisión de las declaraciones».",El Código Tributario en el artículo diecisiete establece: Los contribuyentes deben conservar los libros de contabilidad y los documentos durante el plazo de revisión de declaraciones del servicio de impuestos.,Los contribuyentes deben conservar sus libros de contabilidad y documentos relacionados hasta que el servicio de impuestos revise sus declaraciones.,"Reescribe en español el siguiente texto con lenguaje más claro y sencillo.
Conserva el significado original y no inventes información.
Guía interna de simplificación: usa palabras comunes; evita tecnicismos innecesarios; reemplaza palabras difíciles por palabras simples; usa oraciones cortas; expresa una idea por oración; prefiere voz activa; divide oraciones largas.

Devuelve solo la versión final simplificada.

Texto:
El Código Tributario, por su parte, señala, en su artículo 17, inciso 2.°, que «los libros de contabilidad deben ser conservados por los contribuyentes, junto con la documentación correspondiente, mientras esté pendiente el plazo que tiene el servicio de impuestos internos para la revisión de las declaraciones».

Versión simplificada:",success,,4.0321,313,148,47,20,False,False,False,False,False,0.425531914893617,0,47,20,30,1,1,1,55.68754554888428,17.90559992758904,51.74,78.28680851063831,-26.546808510638307,0.425531914893617,0,0.48156182212581344,0,0.4,0.7446808510638298,31.085000000000008,28.60734042553193,2.4776595744680776,0.5283018867924527,0.3137254901960784,0.490566037735849,0.8335931301116943,
exp_medium_batch_v1,20260308_155905,FEINA,754_LibroUAC_Sincopyright.pdf,mistral,R0,zero-shot,"El Código Tributario, por su parte, señala, en su artículo 17, inciso 2.°, que «los libros de contabilidad deben ser conservados por los contribuyentes, junto con la documentación correspondiente, mientras esté pendiente el plazo que tiene el servicio de impuestos internos para la revisión de las declaraciones».",El Código Tributario en el artículo diecisiete establece: Los contribuyentes deben conservar los libros de contabilidad y los documentos durante el plazo de revisión de declaraciones del servicio de impuestos.,"El Código Tributario requiere que los contribuyentes preserven sus libros de contabilidad y documentación relacionados mientras el Servicio de Impuestos Internos puede revisar declaraciones. (Artículo 17, inciso 2.)","Reescribe en español el siguiente texto con lenguaje más claro y sencillo.
Conserva el significado original y no inventes información.

Devuelve solo la versión final simplificada.

Texto:
El Código Tributario, por su parte, señala, en su artículo 17, inciso 2.°, que «los libros de contabilidad deben ser conservados por los contribuyentes, junto con la documentación correspondiente, mientras esté pendiente el plazo que tiene el servicio de impuestos internos para la revisión de las declaraciones».

Versión simplificada:",success,,12.0589,313,215,47,28,False,False,False,False,False,0.5957446808510638,0,47,28,30,1,2,1,47.300656183108195,11.870579915941967,47.41142857142858,78.28680851063831,-30.87537993920973,0.5957446808510638,1,0.16666666666666666,0,0.25,0.5531914893617021,34.860000000000014,28.60734042553193,6.252659574468083,0.5625,0.3225806451612903,0.4375,0.8107970356941223,
