row_id,prompt_family,owner,model_key,config_label,ruleset,system_family,system_name,source_text,reference_text,generated_text,src_words,pred_words,ref_words,src_sentences,pred_sentences,ref_sentences,sari,bleu,fernandez_huerta_pred,fernandez_huerta_src,fernandez_huerta_delta,compression_ratio_eval,sentence_splits,levenshtein_similarity,exact_copy,additions_proportion,deletions_proportion,inflesz_pred,inflesz_src,inflesz_delta,rouge1_f,rouge2_f,rougeL_f,bertscore_f1,sbert_similarity
2449,few-shot,hariel,llama3,llama3_cfg_3,R1,prompting,few-shot_hariel_llama3_llama3_cfg_3_R1,"En la segunda etapa de programación, se definen los objetivos y se fijan las metas o resultados esperados, que deben ser lo más específicos y precisos posibles, para tener claridad en lo que se trata de alcanzar con las inversiones por realizar; por ejemplo, los tipos de inversión y los montos que se pretenden lograr en un tiempo definido y otros que pueden describirse en términos de logro o resultados que se desean alcanzar.","En la segunda etapa de programación, se definen los objetivos y se fijan las metas específicas.","En la segunda etapa, se establecen objetivos claros y precisos para saber qué se quiere lograr con las inversiones. Por ejemplo, se define el tipo de inversión y el monto a lograr en un plazo determinado o los resultados que se desean alcanzar.",74,43,16,1,2,1,36.57615669162624,7.020662805379729,86.28186046511627,90.32648648648652,-4.044626021370249,0.581081081081081,1,0.1664190193164933,0,0.32558139534883723,0.6081081081081081,65.08151162790699,13.286351351351371,51.79516027655562,0.3870967741935484,0.1,0.2903225806451613,0.7794783115386963,
2550,few-shot,hariel,llama3,llama3_cfg_3,R1,prompting,few-shot_hariel_llama3_llama3_cfg_3_R1,Estas tarjetas acarrean pocos riesgos y te ayudan a crear buenos antecedentes crediticios al mostrar tu capacidad para usar una tarjeta con responsabilidad.,Estas tarjetas traen pocos riesgos y ayudan a crear buen historial crediticio.,"Estas tarjetas son seguras y te permiten construir un buen historial crediticio, demostrando que puedes utilizarla de manera responsable.",23,19,12,1,1,1,41.96897220426632,9.246523455174716,59.36631578947372,61.535652173913036,-2.169336384439319,0.8260869565217391,0,0.5255972696245734,0,0.7894736842105263,0.8260869565217391,40.28236842105267,37.56543478260869,2.716933638443976,0.3870967741935484,0.20689655172413793,0.3870967741935484,0.8265324831008911,
2657,few-shot,hariel,llama3,llama3_cfg_3,R1,prompting,few-shot_hariel_llama3_llama3_cfg_3_R1,"Adicionalmente, el canal móvil (celulares) es de alto potencial para utilizar pagos a través de mensajería de texto SMS permitiendo, desde cualquier lugar donde se tenga acceso al servicio inalámbrico, realizar pagos electrónicos.","Además, los celulares permiten realizar pagos electrónicos desde cualquier lugar con acceso al servicio inalámbrico.",El pago electrónico por mensaje de texto (SMS) es una forma rápida y conveniente para pagar en cualquier lugar con conexión a Internet.,33,23,15,1,1,1,34.34866704876049,5.778323992708342,82.40521739130435,60.112727272727284,22.292490118577064,0.696969696969697,0,0.3780821917808219,0,0.6086956521739131,0.7272727272727273,59.235000000000014,24.692575757575753,34.54242424242426,0.18181818181818185,0.09523809523809526,0.18181818181818185,0.7625207901000977,
2703,few-shot,hariel,llama3,llama3_cfg_3,R1,prompting,few-shot_hariel_llama3_llama3_cfg_3_R1,"Existen varias modalidades de cheques, como lo mencionan los mismos Alonso, Brailovsky y Ortiz (1999).","Según Alonso, Brailovsky y Ortiz (mil novecientos noventa y nueve) hay varias modalidades de cheques.",Existen diferentes tipos de cheques.,15,5,15,1,1,1,32.350278233898926,3.4612527278913885,42.440000000000005,80.04,-37.6,0.3333333333333333,0,0.36231884057971014,0,0.4,0.8,52.315000000000026,67.23500000000001,-14.919999999999987,0.19047619047619047,0.10526315789473685,0.19047619047619047,0.7003790140151978,
2732,few-shot,hariel,llama3,llama3_cfg_3,R1,prompting,few-shot_hariel_llama3_llama3_cfg_3_R1,"La mayor ventaja es la flexibilidad que le da al usuario, quien puede pagar sus saldos por completo cada mes o puede pagar en parte.",La mayor ventaja es la flexibilidad para el usuario. Quien puede pagar sus saldos completos o en parte mensualmente.,"La principal ventaja es que el usuario tiene libertad para elegir cómo paga sus deudas, ya sea pagando todo el saldo al final del mes o haciendo pagos parciales.",25,29,19,1,1,2,32.5098213223956,4.15466379165763,91.59862068965518,99.56,-7.9613793103448245,1.16,0,0.5187713310580204,0,0.6896551724137931,0.64,61.82810344827588,74.67900000000002,-12.850896551724134,0.326530612244898,0.0851063829787234,0.2857142857142857,0.7960894703865051,
2947,few-shot,hariel,llama3,llama3_cfg_3,R1,prompting,few-shot_hariel_llama3_llama3_cfg_3_R1,"El dinero que inviertes inicialmente se denomina ""capital"".",El capital es el dinero invertido inicialmente.,El capital es el dinero que inviertes al principio.,8,9,7,1,1,1,53.345959595959606,41.11336169005198,82.17333333333335,36.59,45.58333333333334,1.125,0,0.5636363636363636,0,0.4444444444444444,0.375,80.15722222222225,35.297500000000014,44.85972222222223,0.6250000000000001,0.5714285714285715,0.6250000000000001,0.8973148465156555,
3320,few-shot,hariel,llama3,llama3_cfg_3,R1,prompting,few-shot_hariel_llama3_llama3_cfg_3_R1,"Existen modelos cuantitativos que permiten determinar de manera técnica el valor de la tasa de descuento como el CAPM1 y el WACC2 (Bell, 2016), los cuales no se incluyen en el presente documento; no obstante, la determinación subjetiva de la tasa de descuento exigida por el accionista puede utilizarse ante la falta de información de los mencionados modelos.","Hay modelos cuantitativos para determinar técnicamente el valor de la tasa de descuento, pero no se incluyen en este documento. Sin embargo, la determinación subjetiva de la tasa de descuento exigida por el accionista se puede utilizar ante la falta de información de esos modelos.","Se pueden utilizar modelos matemáticos para calcular el valor de la tasa de descuento, como CAPM y WACC. Sin embargo, si no se dispone de esa información, se puede determinar subjetivamente la tasa de descuento que un accionista requiere.",58,39,45,1,2,2,50.24572706583482,27.510381761589063,75.45538461538462,80.94344827586207,-5.488063660477451,0.6724137931034483,1,0.09380234505862646,0,0.4358974358974359,0.6206896551724138,56.34525641025641,19.938448275862072,36.40680813439434,0.5617977528089888,0.2988505747126437,0.38202247191011235,0.832374095916748,
3396,few-shot,hariel,llama3,llama3_cfg_3,R1,prompting,few-shot_hariel_llama3_llama3_cfg_3_R1,"Particularmente, se observa que el escenario 3 es el único que presenta una situación que no sea rentable.",El escenario tres es el único que presenta una situación no rentable.,El escenario 3 es el único que no genera ganancias.,18,10,12,1,1,1,40.968282607298626,24.997758323995956,88.64,81.17333333333333,7.466666666666669,0.5555555555555556,0,0.4968152866242038,0,0.2,0.5555555555555556,84.69500000000001,64.23500000000001,20.459999999999994,0.608695652173913,0.380952380952381,0.608695652173913,0.897452712059021,
3404,few-shot,hariel,llama3,llama3_cfg_3,R1,prompting,few-shot_hariel_llama3_llama3_cfg_3_R1,"Obtenga el rendimiento de un bono de $10,000 que paga el 6.",Saque el rendimiento de un bono de diez mil dólares que paga el seis.,El rendimiento anual del bono es de $600.,13,8,14,1,1,1,29.286707373007683,3.59927582376646,104.09,120.53230769230768,-16.44230769230768,0.6153846153846154,0,0.58,0,0.5,0.6923076923076923,105.38500000000002,112.36576923076925,-6.980769230769226,0.3478260869565218,0.09523809523809523,0.3478260869565218,0.7721225023269653,
3570,few-shot,hariel,llama3,llama3_cfg_3,R1,prompting,few-shot_hariel_llama3_llama3_cfg_3_R1,"De partida, el tema concierne a todos los individuos y durante toda la vida, pues las finanzas explican la procedencia y uso de los ingresos y recursos que se disponen para satisfacer las necesidades particulares de todas y todos.",El tema interesa a todas las personas. Porque las finanzas explican el origen y uso de los ingresos disponibles para satisfacer las necesidades de todos.,"Las finanzas son importantes en la vida diaria porque determinan cómo gastamos o ahorraremos nuestros ingresos.

(",39,16,25,1,2,2,33.523802070943255,1.7143713968707794,55.34,81.14769230769232,-25.80769230769232,0.41025641025641024,1,0.22740524781341107,0,0.6875,0.8717948717948718,54.766250000000014,40.04012820512823,14.726121794871787,0.19047619047619052,0.05,0.14285714285714282,0.7357699871063232,
3653,few-shot,hariel,llama3,llama3_cfg_3,R1,prompting,few-shot_hariel_llama3_llama3_cfg_3_R1,¿Qué función cumplen las empresas en la sociedad?,¿Qué función tienen las empresas en la sociedad?,"Las empresas son fundamentales para la sociedad porque crean empleos, producen bienes y servicios que mejoran nuestra calidad de vida, y generan riqueza. Además, contribuyen a la innovación y el progreso tecnológico, lo que nos permite vivir mejor y más cómodamente.",8,41,8,1,2,1,27.222222222222218,1.7203927233010683,71.62048780487805,89.09,-17.46951219512195,5.125,1,0.05714285714285714,0,0.9024390243902439,0.5,51.09841463414634,89.81000000000002,-38.71158536585368,0.1818181818181818,0.07547169811320754,0.14545454545454548,0.6764931678771973,
3712,few-shot,hariel,llama3,llama3_cfg_3,R1,prompting,few-shot_hariel_llama3_llama3_cfg_3_R1,Estos principios están diseñados para promover que las firmas de servicios financieros y las organizaciones de consumidores hagan más para educar a los ciudadanos en esta área.,Estos principios están diseñados para promover que las empresas de servicios financieros y las organizaciones de consumidores hagan más para educar a los ciudadanos en esta área.,Estos principios buscan fomentar la educación financiera entre los ciudadanos.,27,10,27,1,1,1,9.790735419327374,2.389812490863547,40.64,67.50666666666669,-26.86666666666669,0.37037037037037035,0,0.47244094488188976,0,0.6,0.8518518518518519,34.85500000000002,39.08314814814818,-4.228148148148165,0.2439024390243902,0.10256410256410257,0.2439024390243902,0.8230159878730774,
3776,few-shot,hariel,llama3,llama3_cfg_3,R1,prompting,few-shot_hariel_llama3_llama3_cfg_3_R1,"Hable con ellos, déles la cara, y hágales saber que está haciendo todo lo que puede para pagarles.","Hable con ellos, enfréntelos y comuníqueles que está haciendo lo posible para pagarles.","Hable con ellos, déles la cara y explíqueles que estás trabajando duro para pagarte a ti mismo.",18,17,13,1,1,1,42.53972317794396,15.071676257541073,84.36941176470589,91.17333333333335,-6.803921568627459,0.9444444444444444,0,0.6839378238341969,0,0.47058823529411764,0.5,68.89970588235296,74.61833333333335,-5.718627450980392,0.4571428571428572,0.24242424242424243,0.4571428571428572,0.801268458366394,
3819,few-shot,hariel,llama3,llama3_cfg_3,R1,prompting,few-shot_hariel_llama3_llama3_cfg_3_R1,Pero ¿en qué se compite?,Pero ¿en qué se compite?,"La gente se compete por ganar dinero y tener una buena vida, pero no hay un solo camino para lograrlo. Algunos buscan la riqueza a través de inversiones riesgosas, mientras que otros prefieren ahorrar y ser prudentes.",5,37,5,1,2,1,4.166666666666667,0.8954307276600084,82.94810810810812,90.44,-7.491891891891882,7.4,1,0.03319502074688797,0,0.9459459459459459,0.6,65.4187837837838,102.155,-36.73621621621621,0.09302325581395349,0.0,0.046511627906976744,0.6273144483566284,
4006,few-shot,hariel,llama3,llama3_cfg_3,R1,prompting,few-shot_hariel_llama3_llama3_cfg_3_R1,"Por otra parte, algunas personas sostienen que un impuesto de 10 por ciento impondría el mismo sacrificio a ambas familias.","Por otra parte, algunas personas sostienen que un impuesto de diez por ciento impondría el mismo sacrificio a ambas familias.",Algunos creen que un impuesto del 10% sería igualmente duro para ambos hogares.,20,13,20,1,1,1,11.835909661996618,6.591864420450589,83.60923076923078,84.74000000000001,-1.130769230769232,0.65,0,0.5247524752475248,0,0.6923076923076923,0.8,74.0273076923077,65.35000000000002,8.677307692307679,0.22857142857142854,0.12121212121212123,0.22857142857142854,0.8301291465759277,
4276,few-shot,hariel,llama3,llama3_cfg_3,R1,prompting,few-shot_hariel_llama3_llama3_cfg_3_R1,"Al principio, como ya vimos en el trueque, adoptó la forma de mercancía, pero con el tiempo se transformó en dinero-papel, cuentas corrientes y otras formas.","Al principio, tuvo la forma de mercancía, pero luego se transformó en dinero-papel, cuentas corrientes y otras formas.","La moneda evolucionó desde ser un objeto tangible hasta convertirse en papel moneda, cheques y otros medios electrónicos.",27,18,19,1,1,1,25.305162456325245,2.449989935918773,57.840000000000025,94.17333333333333,-36.33333333333331,0.6666666666666666,0,0.26618705035971224,0,0.7777777777777778,0.8518518518518519,40.00722222222225,66.77203703703705,-26.764814814814798,0.20512820512820512,0.0,0.20512820512820512,0.7493502497673035,
4284,few-shot,hariel,llama3,llama3_cfg_3,R1,prompting,few-shot_hariel_llama3_llama3_cfg_3_R1,"¿Son estos sólo sueños, o son metas reales?",¿Estos son sólo sueños o son metas reales?,¿Sólo fantasías o objetivos alcanzables?,8,5,8,1,1,1,26.732064232064232,5.854497694024015,18.440000000000005,96.59,-78.15,0.625,0,0.5060240963855421,0,0.6,0.75,27.39500000000004,97.59750000000001,-70.20249999999997,0.3529411764705882,0.13333333333333333,0.3529411764705882,0.7916086912155151,
4638,few-shot,hariel,llama3,llama3_cfg_3,R1,prompting,few-shot_hariel_llama3_llama3_cfg_3_R1,"En los pueblos donde el principio de la elección se extiende a todo, no hay propiamente hablando carrera pública.",En los pueblos donde el principio de la elección se extiende a todo no existe la carrera pública.,"En lugares donde todos pueden elegir, no hay realmente una ""carrera pública"".",19,12,18,1,1,1,18.967932323431043,5.336597434165171,68.34,84.62947368421054,-16.289473684210535,0.631578947368421,0,0.6105263157894737,0,0.5,0.6842105263157895,59.85166666666669,66.51394736842106,-6.662280701754369,0.3636363636363637,0.12903225806451615,0.3636363636363637,0.8130782246589661,
4751,few-shot,hariel,llama3,llama3_cfg_3,R1,prompting,few-shot_hariel_llama3_llama3_cfg_3_R1,"Sin entusiasmo, dijo alguien famoso, nunca se ha podido realizar nada grande.",Sin entusiasmo no se logró nada grande.,Nunca se logra algo grande sin entusiasmo.,12,7,7,1,1,1,41.26489533011272,7.809849842300637,72.26857142857143,68.34,3.9285714285714306,0.5833333333333334,0,0.23529411764705882,0,0.2857142857142857,0.5833333333333334,75.23500000000001,59.85166666666669,15.383333333333326,0.5714285714285714,0.16666666666666666,0.2857142857142857,0.8841346502304077,
5037,few-shot,hariel,llama3,llama3_cfg_3,R1,prompting,few-shot_hariel_llama3_llama3_cfg_3_R1,"Por tanto, este método calcula interés sobre interés.","Por eso, este método calcula interés sobre interés.",Este método también considera el interés ganado en la inversión.,8,10,8,1,1,1,19.962861212861213,4.9323515694897075,58.64000000000003,51.59,7.050000000000026,1.25,0,0.5470085470085471,0,0.7,0.625,53.545000000000016,50.8725,2.6725000000000136,0.4,0.2608695652173913,0.4,0.8200998902320862,
5112,few-shot,hariel,llama3,llama3_cfg_3,R1,prompting,few-shot_hariel_llama3_llama3_cfg_3_R1,"El resultado es aproximado a $300,000 en seis años.",El resultado es aproximadamente trescientos mil dólares en seis años.,"El resultado sería de aproximadamente 300,000 dólares después de seis años.",10,12,10,1,1,1,47.9512617012617,17.242221289766636,78.34,100.64,-22.299999999999997,1.2,0,0.7142857142857143,0,0.5,0.4,70.23500000000001,97.155,-26.919999999999987,0.5714285714285715,0.30769230769230765,0.5714285714285715,0.8932574987411499,
5187,few-shot,hariel,llama3,llama3_cfg_3,R1,prompting,few-shot_hariel_llama3_llama3_cfg_3_R1,Documente todos sus gastos e ingresos o compárelos con lo que usted planificó que iba a gastar en el mes.,Documente todos sus gastos e ingresos y compárelos con lo que usted planificó que iba a gastar en el mes.,Registra todos tus gastos y ingresos para ver si concuerdan con tu presupuesto.,20,13,20,1,1,1,12.798573975044562,2.6957787672008857,83.60923076923078,93.74000000000001,-10.130769230769232,0.65,0,0.4782608695652174,0,0.6923076923076923,0.8,74.0273076923077,74.69500000000001,-0.667692307692306,0.2941176470588235,0.0,0.23529411764705882,0.7477951049804688,
550,few-shot,nancy,llama3,llama3_cfg_2,R2,prompting,few-shot_nancy_llama3_llama3_cfg_2_R2,"No tiene incentivos ni motivación, dos elementos esenciales en ambientes de competencia.",No tiene sentido ni motivación. Estos elementos son esenciales para la competencia.,Sin motivación y sin incentivos no se puede ser exitoso en un ambiente competitivo.,12,14,12,1,1,2,32.203641768859164,3.1251907639724417,70.98285714285716,48.34,22.642857142857153,1.1666666666666667,0,0.5730994152046783,0,0.7142857142857143,0.6666666666666666,59.33500000000001,39.08500000000001,20.25,0.21428571428571427,0.07692307692307691,0.14285714285714288,0.7431338429450989,
571,few-shot,nancy,llama3,llama3_cfg_2,R2,prompting,few-shot_nancy_llama3_llama3_cfg_2_R2,"En los procesos de importaciones y exportaciones intervienen, además de clientes y proveedores, instituciones del Estado y los bancos, tal como se indica en el siguiente recuadro:",Clientes y proveedores intervienen en las importancias y exportaciones. También lo hacen las instituciones estatales y los banco como se indica a continuación:,"En la importación y exportación, intervienen no solo clientes y proveedores sino también instituciones del Estado y bancos.",27,18,23,1,1,2,42.548522407012975,4.078985270057379,64.50666666666667,69.72888888888889,-5.222222222222214,0.6666666666666666,0,0.6556291390728477,0,0.3888888888888889,0.5925925925925926,46.92944444444447,41.39055555555555,5.53888888888892,0.4782608695652174,0.13636363636363635,0.30434782608695654,0.7791171073913574,
885,few-shot,nancy,llama3,llama3_cfg_2,R2,prompting,few-shot_nancy_llama3_llama3_cfg_2_R2,"El robo de identidad ocurre cuando su información personal, tal como su nombre, número de cuenta, o número de cédula de identidad se usan sin su conocimiento para cometer un fraude o robo.","El robo de identidad ocurre cuando su información personal como su nombre, número de cuenta, o número de cédula de identidad se usan sin su conocimiento para cometer un fraude o robo.",El robo de identidad es cuando alguien usa su información personal sin su consentimiento para hacer trucos o robos.,33,19,32,1,1,1,15.946172349036125,10.004763966061038,78.31368421052632,81.9309090909091,-3.6172248803827785,0.5757575757575758,0,0.594059405940594,0,0.3684210526315789,0.6363636363636364,59.956052631578956,47.34712121212122,12.608931419457733,0.4642857142857143,0.25925925925925924,0.4642857142857143,0.8306625485420227,
