experiment_id,run_id,timestamp,dataset_name,fold_id,split_name,model_key,model_id,backend,prompt_type,ruleset,few_shot_example_ids,generation_config,sample_id,source_text,reference_text,generated_text,prompt_text,inference_seconds,status,error_message,metrics,owner,config_label,gen_temperature,gen_top_p,gen_repetition_penalty,gen_max_new_tokens,gen_do_sample,gen_no_repeat_ngram_size,idFinal,grupo,motivo,lex,src_words,pred_words,ref_words,src_sentences,pred_sentences,ref_sentences,sari,bleu,fernandez_huerta_pred,fernandez_huerta_src,fernandez_huerta_delta,compression_ratio_eval,sentence_splits,levenshtein_similarity,exact_copy,additions_proportion,deletions_proportion,inflesz_pred,inflesz_src,inflesz_delta,rouge1_f,rouge2_f,rougeL_f,bertscore_f1,sbert_similarity
exp_ruleset_comparison_zero_20260502_235933,fa159e04-e987-48d8-8fdd-177d15ed582c,2026-05-03T00:03:45.983077,muestra_20_ruleset_comparison_zero,,ruleset_comparison_zero,llama3,meta-llama/Meta-Llama-3-8B-Instruct,ollama,zero-shot,R2,[],"{'temperature': 0.2, 'top_p': 0.85, 'repetition_penalty': 1.05, 'max_new_tokens': 256}",1765,"Thomas Mun fue el mejor exponente de las ideas predominantes en los siglos XV y XVI y en una serie de sesudas admoniciones aconsejaba a la gente cultivar las tierras baldías, reducir el consumo de géneros extranjeros y los frívolos cambios de moda; procurar mantener en alza los precios de los artículos vendibles al extranjero y reducirlos cuando sostuvieran una competencia eficaz, además de otras medidas relacionadas con fletes, embodegamiento de mercancías, etc.","Thomas Mun fue el mejor exponente de las ideas predominantes en los siglos quince y dieciséis. Él aconsejaba a las personas cultivar las tierras baldías, reducir el consumo de mercancía extranjera y no seguir los superficiales cambios de moda. También aconsejaba mantener los precios en aumento de los artículos vendibles al extranjero y reducirlos cuando tuvieran una competencia eficaz. Además, sugería otras medidas relacionadas con fletes, almacenamiento de mercancías, etcétera.","Thomas Mun recomendaba a la gente cultivar tierras desiertas, comprar menos cosas extranjeras y no cambiar de moda tan a menudo. También decía que deberían mantener los precios altos para vender cosas al extranjero y bajarlos cuando haya competencia fuerte.","Reescribe en español el siguiente texto con lenguaje más claro y sencillo.
Conserva el significado original y no inventes información.
Guía interna de simplificación: usa palabras comunes; evita tecnicismos innecesarios; reemplaza palabras difíciles por palabras simples; usa oraciones cortas; expresa una idea por oración; prefiere voz activa; divide oraciones largas.

Devuelve solo la versión final simplificada.

Texto:
Thomas Mun fue el mejor exponente de las ideas predominantes en los siglos XV y XVI y en una serie de sesudas admoniciones aconsejaba a la gente cultivar las tierras baldías, reducir el consumo de géneros extranjeros y los frívolos cambios de moda; procurar mantener en alza los precios de los artículos vendibles al extranjero y reducirlos cuando sostuvieran una competencia eficaz, además de otras medidas relacionadas con fletes, embodegamiento de mercancías, etc.

Versión simplificada:",5.2725,success,,{},hariel,hariel_llama3_cfg_1,0.2,0.85,1.05,256,,,5125_LibroBAC.pdf,D_complejos,Texto histórico-conceptual denso.,1,73,40,70,1,2,4,29.78339236007878,3.8453990386959593,77.24,75.57972602739726,1.660273972602738,0.547945205479452,1,0.04143646408839779,0,0.55,0.7534246575342466,57.5625,-1.0060958904109611,58.56859589041096,0.3442622950819672,0.13333333333333333,0.3114754098360656,0.7783858776092529,
exp_ruleset_comparison_zero_20260502_235933,4e187a5c-81c7-43f0-bb5b-9b9952ce0509,2026-05-03T00:03:51.374713,muestra_20_ruleset_comparison_zero,,ruleset_comparison_zero,llama3,meta-llama/Meta-Llama-3-8B-Instruct,ollama,zero-shot,R2,[],"{'temperature': 0.2, 'top_p': 0.85, 'repetition_penalty': 1.05, 'max_new_tokens': 256}",3508,"El modelo económico que prevalece en el mundo occidental, desde la segunda mitad del siglo XX, es el de la economía de mercados cuyos principales exponentes fueron el economista austríaco, Friedrich von Hayek, y el estadounidense Milton Friedman, ambos defensores del liberalismo económico, modelo ideológico que nació en la denominada «escuela austríaca», a comienzos del 1900, y que posteriormente fue adoptado y expandido por la Universidad de Chicago.",El modelo económico sobresaliente en Occidente es el de la economía de mercados. Sus promotores fueron El austríaco Friedrich von Hayek y el estadounidense Milton Friedman. Quienes defendían el liberalismo económico surgido de la escuela austriaca a comienzos de mil novecientos.,"El modelo económico más común en Occidente desde la segunda mitad del siglo XX es el de la economía de mercado. Dos de sus principales defensores son Friedrich von Hayek y Milton Friedman, ambos apoyan el liberalismo económico. Este modelo surgió en la escuela austríaca en el 1900 y luego se expandió por la Universidad de Chicago.","Reescribe en español el siguiente texto con lenguaje más claro y sencillo.
Conserva el significado original y no inventes información.
Guía interna de simplificación: usa palabras comunes; evita tecnicismos innecesarios; reemplaza palabras difíciles por palabras simples; usa oraciones cortas; expresa una idea por oración; prefiere voz activa; divide oraciones largas.

Devuelve solo la versión final simplificada.

Texto:
El modelo económico que prevalece en el mundo occidental, desde la segunda mitad del siglo XX, es el de la economía de mercados cuyos principales exponentes fueron el economista austríaco, Friedrich von Hayek, y el estadounidense Milton Friedman, ambos defensores del liberalismo económico, modelo ideológico que nació en la denominada «escuela austríaca», a comienzos del 1900, y que posteriormente fue adoptado y expandido por la Universidad de Chicago.

Versión simplificada:",6.3031,success,,{},hariel,hariel_llama3_cfg_1,0.2,0.85,1.05,256,,,203b_LibroUAC_Sincopyright.pdf,D_complejos,Texto ideológico/económico más cargado.,1,68,57,41,1,3,3,47.30878966244916,18.0992068939058,81.47157894736843,65.92823529411766,15.543343653250773,0.8382352941176471,2,0.2770012706480305,0,0.2631578947368421,0.38235294117647056,63.235000000000014,-5.920882352941163,69.15588235294118,0.5504587155963303,0.3364485981308411,0.49541284403669733,0.8307393789291382,
exp_ruleset_comparison_zero_20260502_235933,9af66f5c-2b7a-482e-9f96-3d5c701a6c68,2026-05-03T00:03:57.788205,muestra_20_ruleset_comparison_zero,,ruleset_comparison_zero,llama3,meta-llama/Meta-Llama-3-8B-Instruct,ollama,zero-shot,R2,[],"{'temperature': 0.2, 'top_p': 0.85, 'repetition_penalty': 1.05, 'max_new_tokens': 256}",2523,"Además de tus datos personales (nombre, dirección, fecha de nacimiento, número de Seguro Social) y tu información laboral, el informe contiene: tu nivel de endeudamiento; si hiciste los pagos en fecha; si tienes algún préstamo para el que no hayas hecho ningún pago; cuánto tiempo has usado crédito; el monto de crédito que tienes a disposición; el monto de crédito que estás usando en todas tus cuentas de crédito; si alguna de tus cuentas se ha pasado a cobros; si te has declarado en quiebra en los últimos 7 a 10 años; si te han embargado; si tienes facturas impagas, por ejemplo, facturas de servicios públicos o de gastos médicos; consultas sobre tu crédito realizadas por terceros (por ejemplo, arrendadores y entidades crediticias a quienes les solicitaste crédito).","El informe contiene tus datos personales, tu información laboral, tu nivel de endeudamiento. Si hiciste los pagos puntualmente. Si no has pagado algún préstamo. El tiempo de tener crédito y el monto. Si alguna de tus cuentas se ha pasado a cobros. Si te has declarado en quiebra en los últimos siete o diez años. Si te embargaron, entre otros.","El informe contiene información personal como nombre, dirección y fecha de nacimiento. También incluye detalles laborales y financieros, como el nivel de endeudamiento, pagos realizados, préstamos pendientes, uso de crédito, montos disponibles y utilizados, cuentas en mora, declaraciones de quiebra, embargos y facturas impagas.","Reescribe en español el siguiente texto con lenguaje más claro y sencillo.
Conserva el significado original y no inventes información.
Guía interna de simplificación: usa palabras comunes; evita tecnicismos innecesarios; reemplaza palabras difíciles por palabras simples; usa oraciones cortas; expresa una idea por oración; prefiere voz activa; divide oraciones largas.

Devuelve solo la versión final simplificada.

Texto:
Además de tus datos personales (nombre, dirección, fecha de nacimiento, número de Seguro Social) y tu información laboral, el informe contiene: tu nivel de endeudamiento; si hiciste los pagos en fecha; si tienes algún préstamo para el que no hayas hecho ningún pago; cuánto tiempo has usado crédito; el monto de crédito que tienes a disposición; el monto de crédito que estás usando en todas tus cuentas de crédito; si alguna de tus cuentas se ha pasado a cobros; si te has declarado en quiebra en los últimos 7 a 10 años; si te han embargado; si tienes facturas impagas, por ejemplo, facturas de servicios públicos o de gastos médicos; consultas sobre tu crédito realizadas por terceros (por ejemplo, arrendadores y entidades crediticias a quienes les solicitaste crédito).

Versión simplificada:",6.1008,success,,{},hariel,hariel_llama3_cfg_1,0.2,0.85,1.05,256,,,282a_LibroNEFE_Sincopyright.pdf,D_complejos,Enumeración larga con información personal/crediticia.,0,128,44,60,1,2,7,35.71867143851324,4.308905368312437,52.20363636363636,86.511875,-34.30823863636364,0.34375,1,0.056210335448776065,0,0.45454545454545453,0.8125,29.085000000000008,-45.27828124999999,74.36328125,0.3508771929824562,0.10714285714285714,0.29824561403508776,0.7321539521217346,
exp_ruleset_comparison_zero_20260502_235933,ec21af49-f58b-4614-a028-c2533942d71b,2026-05-03T00:04:04.000957,muestra_20_ruleset_comparison_zero,,ruleset_comparison_zero,llama3,meta-llama/Meta-Llama-3-8B-Instruct,ollama,zero-shot,R2,[],"{'temperature': 0.2, 'top_p': 0.85, 'repetition_penalty': 1.05, 'max_new_tokens': 256}",3690,"La clasificación y las tasas de la ley de renta vigente durante 2019 se resumen a continuación: categorías del impuesto a la renta categorías tipos de rentas tasas de impuesto afecta a primera categoría rentas del capital tasa general de 25 % o 27,5 % las utilidades de empresas e inversiones de personas segunda categoría rentas del trabajo progresiva por tramos(desde 0 % a 40 %)los ingresos de trabajadores dependientes y pensionados impuesto global complementario suma de todas las rentas progresiva por tramos (desde 0 % a 40 %),menos los impuestos de primera y segunda categorías pagados todas las rentas (del capital y del trabajo) de las personas 
impuesto adicional rentas de no residentes (extranjeros)tasa de 35 % las transferencias fuera del país.","A continuación, resumimos la clasificación y las tasas de la Ley de Renta vigente en dos mil diecinueve: Categorías del impuesto a la renta.                        Primera categoría tiene una tasa general de veinticinco o veintisiete coma cinco por ciento de las ganancias de empresas e inversiones de personas. Segunda categoría son las rentas del trabajo progresivo por tramos desde cero a cuarenta por ciento. Los ingresos de trabajadores dependientes y pensionados.                                              El impuesto global complementario es la suma de todas las rentas progresiva por tramos menos los impuestos de primera y segunda categorías pagados.  El impuesto adicional de rentas de extranjeros tiene una tasa de treinta y cinco por ciento las transferencias fuera del país.","La ley de renta para 2019 tiene las siguientes categorías y tasas:

* Primera categoría: rentas del capital, con una tasa general de 25% o 27.5%.
* Segunda categoría: rentas del trabajo, con una tasa progresiva que va desde 0% a 40%.
* Impuesto global complementario: la suma de todas las rentas, con una tasa progresiva que va desde 0% a 40%, menos los impuestos pagados en las categorías anteriores.
* Impuesto adicional: rentas de no residentes (extranjeros), con una tasa del 35%.","Reescribe en español el siguiente texto con lenguaje más claro y sencillo.
Conserva el significado original y no inventes información.
Guía interna de simplificación: usa palabras comunes; evita tecnicismos innecesarios; reemplaza palabras difíciles por palabras simples; usa oraciones cortas; expresa una idea por oración; prefiere voz activa; divide oraciones largas.

Devuelve solo la versión final simplificada.

Texto:
La clasificación y las tasas de la ley de renta vigente durante 2019 se resumen a continuación: categorías del impuesto a la renta categorías tipos de rentas tasas de impuesto afecta a primera categoría rentas del capital tasa general de 25 % o 27,5 % las utilidades de empresas e inversiones de personas segunda categoría rentas del trabajo progresiva por tramos(desde 0 % a 40 %)los ingresos de trabajadores dependientes y pensionados impuesto global complementario suma de todas las rentas progresiva por tramos (desde 0 % a 40 %),menos los impuestos de primera y segunda categorías pagados todas las rentas (del capital y del trabajo) de las personas 
impuesto adicional rentas de no residentes (extranjeros)tasa de 35 % las transferencias fuera del país.

Versión simplificada:",9.3222,success,,{},hariel,hariel_llama3_cfg_1,0.2,0.85,1.05,256,,,843_LibroUAC_Sincopyright.pdf,D_complejos,Tabla/ley/tasas/categorías,0,121,80,114,1,4,6,35.730108526105376,10.620548653278195,91.49000000000001,85.99702479338843,5.492975206611575,0.6611570247933884,3,0.1579371474617244,0,0.2375,0.49586776859504134,72.35875000000001,-38.764999999999986,111.12375,0.526829268292683,0.2561576354679803,0.43902439024390244,0.7482356429100037,
exp_ruleset_comparison_zero_20260502_235933,ecf43e88-4f23-41cb-a8d6-a4f640b78651,2026-05-03T00:04:13.434584,muestra_20_ruleset_comparison_zero,,ruleset_comparison_zero,llama3,meta-llama/Meta-Llama-3-8B-Instruct,ollama,zero-shot,R3,[],"{'temperature': 0.2, 'top_p': 0.85, 'repetition_penalty': 1.05, 'max_new_tokens': 256}",2088,La comunidad humana más antigua ha sido denominada horda primitiva.,La comunidad humana más antigua se llamó tribu.,La comunidad más antigua se llama horda primitiva.,"Reescribe en español el siguiente texto con lenguaje más claro y sencillo.
Conserva el significado original y no inventes información.
Guía interna de simplificación: usa palabras comunes; evita tecnicismos innecesarios; reemplaza palabras difíciles por palabras simples; usa oraciones cortas; expresa una idea por oración; prefiere voz activa; divide oraciones largas; mantén la idea principal; elimina detalles secundarios si estorban; evita ambigüedades; explica conceptos abstractos de forma simple; mantén coherencia temporal.

Devuelve solo la versión final simplificada.

Texto:
La comunidad humana más antigua ha sido denominada horda primitiva.

Versión simplificada:",2.7274,success,,{},hariel,hariel_llama3_cfg_1,0.2,0.85,1.05,256,,,1872_LibroBAC.pdf,A_cortos,"Muy corto, sustitución léxica clara.",1,10,8,8,1,1,1,41.86660561660562,23.356898886410015,59.09,40.64,18.450000000000003,0.8,0,0.7692307692307693,0,0.25,0.4,58.660000000000025,34.85500000000002,23.805000000000007,0.6666666666666666,0.5,0.6666666666666666,0.8695436716079712,
exp_ruleset_comparison_zero_20260502_235933,3e39a658-e97c-46e1-9030-0e1d2b7c9828,2026-05-03T00:04:16.273837,muestra_20_ruleset_comparison_zero,,ruleset_comparison_zero,llama3,meta-llama/Meta-Llama-3-8B-Instruct,ollama,zero-shot,R3,[],"{'temperature': 0.2, 'top_p': 0.85, 'repetition_penalty': 1.05, 'max_new_tokens': 256}",2976,"Prueba a poner en un sobre o frasco $1 por día, más las monedas del cambio.",Pon en un sobre un dólar diario más las monedas del vuelto.,Pon $1 al día y las monedas de cambio en un sobre o frasco.,"Reescribe en español el siguiente texto con lenguaje más claro y sencillo.
Conserva el significado original y no inventes información.
Guía interna de simplificación: usa palabras comunes; evita tecnicismos innecesarios; reemplaza palabras difíciles por palabras simples; usa oraciones cortas; expresa una idea por oración; prefiere voz activa; divide oraciones largas; mantén la idea principal; elimina detalles secundarios si estorban; evita ambigüedades; explica conceptos abstractos de forma simple; mantén coherencia temporal.

Devuelve solo la versión final simplificada.

Texto:
Prueba a poner en un sobre o frasco $1 por día, más las monedas del cambio.

Versión simplificada:",2.8488,success,,{},hariel,hariel_llama3_cfg_1,0.2,0.85,1.05,256,,,881_LibroNEFE_Sincopyright.pdf,A_cortos,Corto con dinero/cantidad.,1,16,14,12,1,1,1,40.31698346353519,12.451643194233869,122.41142857142857,117.965,4.446428571428569,0.875,0,0.44776119402985076,0,0.2857142857142857,0.375,112.735,105.17250000000001,7.562499999999986,0.4827586206896552,0.22222222222222224,0.2758620689655172,0.7915037870407104,
exp_ruleset_comparison_zero_20260502_235933,80fa6b82-0cd9-44e1-9233-951a029d599c,2026-05-03T00:04:19.233201,muestra_20_ruleset_comparison_zero,,ruleset_comparison_zero,llama3,meta-llama/Meta-Llama-3-8B-Instruct,ollama,zero-shot,R3,[],"{'temperature': 0.2, 'top_p': 0.85, 'repetition_penalty': 1.05, 'max_new_tokens': 256}",3430,Uno de los problemas más importantes en los negocios es la asignación de precios a los productos.,Asignar precios a los productos es un problema importante en las empresas.,Determinar el precio justo de los productos es un desafío importante en el mundo empresarial.,"Reescribe en español el siguiente texto con lenguaje más claro y sencillo.
Conserva el significado original y no inventes información.
Guía interna de simplificación: usa palabras comunes; evita tecnicismos innecesarios; reemplaza palabras difíciles por palabras simples; usa oraciones cortas; expresa una idea por oración; prefiere voz activa; divide oraciones largas; mantén la idea principal; elimina detalles secundarios si estorban; evita ambigüedades; explica conceptos abstractos de forma simple; mantén coherencia temporal.

Devuelve solo la versión final simplificada.

Texto:
Uno de los problemas más importantes en los negocios es la asignación de precios a los productos.

Versión simplificada:",3.0672,success,,{},hariel,hariel_llama3_cfg_1,0.2,0.85,1.05,256,,,2692_LibroUide_Sincopyright.pdf,A_cortos,Frase conceptual simple de negocios.,1,17,15,12,1,1,1,46.986786327116164,18.92240568795936,76.04,91.42823529411766,-15.38823529411765,0.8823529411764706,0,0.3157894736842105,0,0.6666666666666666,0.7058823529411765,63.08166666666668,76.22911764705884,-13.147450980392165,0.42857142857142855,0.30769230769230765,0.42857142857142855,0.8902015686035156,
exp_ruleset_comparison_zero_20260502_235933,6eea6950-bb8a-4044-8bb4-30899b523a2b,2026-05-03T00:04:22.410225,muestra_20_ruleset_comparison_zero,,ruleset_comparison_zero,llama3,meta-llama/Meta-Llama-3-8B-Instruct,ollama,zero-shot,R3,[],"{'temperature': 0.2, 'top_p': 0.85, 'repetition_penalty': 1.05, 'max_new_tokens': 256}",3679,"El resultado será 190, o sea, el IVA del kilo de pan es de $190.","El resultado será ciento noventa. Es decir, el impuesto al valor agregado del kilo de pan son ciento noventa pesos.",El precio del pan es de $190.,"Reescribe en español el siguiente texto con lenguaje más claro y sencillo.
Conserva el significado original y no inventes información.
Guía interna de simplificación: usa palabras comunes; evita tecnicismos innecesarios; reemplaza palabras difíciles por palabras simples; usa oraciones cortas; expresa una idea por oración; prefiere voz activa; divide oraciones largas; mantén la idea principal; elimina detalles secundarios si estorban; evita ambigüedades; explica conceptos abstractos de forma simple; mantén coherencia temporal.

Devuelve solo la versión final simplificada.

Texto:
El resultado será 190, o sea, el IVA del kilo de pan es de $190.

Versión simplificada:",2.5373,success,,{},hariel,hariel_llama3_cfg_1,0.2,0.85,1.05,256,,,829_LibroUAC_Sincopyright.pdf,A_cortos,Corto con número e IVA.,1,15,7,20,1,1,2,28.50867910517033,1.5048141517649332,132.26857142857142,124.04000000000003,8.228571428571385,0.4666666666666667,0,0.5591397849462365,0,0.14285714285714285,0.6,137.53500000000003,112.92166666666668,24.613333333333344,0.37037037037037035,0.0,0.2222222222222222,0.7176521420478821,
exp_ruleset_comparison_zero_20260502_235933,b88c1a64-16b3-4648-a2e6-556abb0a3296,2026-05-03T00:04:25.060359,muestra_20_ruleset_comparison_zero,,ruleset_comparison_zero,llama3,meta-llama/Meta-Llama-3-8B-Instruct,ollama,zero-shot,R3,[],"{'temperature': 0.2, 'top_p': 0.85, 'repetition_penalty': 1.05, 'max_new_tokens': 256}",3145,"Por cada $100 facturados, la compañía gasta $2.20 en intereses.",La empresa gasta dos dólares con veinte centavos por cada cien dólares facturados.,La compañía gasta 2.20 dólares por cada 100 dólares que factura.,"Reescribe en español el siguiente texto con lenguaje más claro y sencillo.
Conserva el significado original y no inventes información.
Guía interna de simplificación: usa palabras comunes; evita tecnicismos innecesarios; reemplaza palabras difíciles por palabras simples; usa oraciones cortas; expresa una idea por oración; prefiere voz activa; divide oraciones largas; mantén la idea principal; elimina detalles secundarios si estorban; evita ambigüedades; explica conceptos abstractos de forma simple; mantén coherencia temporal.

Devuelve solo la versión final simplificada.

Texto:
Por cada $100 facturados, la compañía gasta $2.20 en intereses.

Versión simplificada:",3.2461,success,,{},hariel,hariel_llama3_cfg_1,0.2,0.85,1.05,256,,,1045_LibroUide_Sincopyright.pdf,A_cortos,Corto con proporción financiera.,1,11,12,13,1,1,1,41.61820063993977,7.84179508389287,103.34000000000002,99.38545454545454,3.9545454545454817,1.0909090909090908,0,0.4409448818897638,0,0.3333333333333333,0.2727272727272727,96.19333333333336,93.88954545454546,2.303787878787901,0.5333333333333333,0.21428571428571427,0.5333333333333333,0.8463764786720276,
exp_ruleset_comparison_zero_20260502_235933,34410ce3-32d2-444d-afc3-00d2921cc25b,2026-05-03T00:04:28.417071,muestra_20_ruleset_comparison_zero,,ruleset_comparison_zero,llama3,meta-llama/Meta-Llama-3-8B-Instruct,ollama,zero-shot,R3,[],"{'temperature': 0.2, 'top_p': 0.85, 'repetition_penalty': 1.05, 'max_new_tokens': 256}",507,"En general, se dice que la rentabilidad normal de una inversión en países desarrollados fluctúa, en promedio, entre el 6 % y el 8 % anual.","Generalmente, la rentabilidad normal de una inversión en países desarrollados varía entre el seis por ciento y el ocho por ciento anual.",La rentabilidad normal de una inversión en países desarrollados es del 6 al 8% anual.,"Reescribe en español el siguiente texto con lenguaje más claro y sencillo.
Conserva el significado original y no inventes información.
Guía interna de simplificación: usa palabras comunes; evita tecnicismos innecesarios; reemplaza palabras difíciles por palabras simples; usa oraciones cortas; expresa una idea por oración; prefiere voz activa; divide oraciones largas; mantén la idea principal; elimina detalles secundarios si estorban; evita ambigüedades; explica conceptos abstractos de forma simple; mantén coherencia temporal.

Devuelve solo la versión final simplificada.

Texto:
En general, se dice que la rentabilidad normal de una inversión en países desarrollados fluctúa, en promedio, entre el 6 % y el 8 % anual.

Versión simplificada:",3.2367,success,,{},hariel,hariel_llama3_cfg_1,0.2,0.85,1.05,256,,,562_LibroUAC_Sincopyright.pdf,B_medianos,Porcentajes y rentabilidad.,1,24,15,22,1,1,1,57.478533774265486,29.993601780610636,92.04,95.08999999999999,-3.049999999999983,0.625,0,0.726457399103139,0,0.2,0.5,79.69500000000001,71.21416666666667,8.480833333333337,0.5714285714285713,0.5,0.5714285714285713,0.8828860521316528,
exp_ruleset_comparison_zero_20260502_235933,f99f669d-fa5e-4332-9439-c49dbb634ea0,2026-05-03T00:04:31.762699,muestra_20_ruleset_comparison_zero,,ruleset_comparison_zero,llama3,meta-llama/Meta-Llama-3-8B-Instruct,ollama,zero-shot,R3,[],"{'temperature': 0.2, 'top_p': 0.85, 'repetition_penalty': 1.05, 'max_new_tokens': 256}",1756,En virtud de estas y otras reflexiones fue que se diseñó este capítulo en el marco del Libro Maestro de la cual forma parte sustantiva.,Debido a estas y otras reflexiones se diseñó este capítulo que forma parte fundamental del presente libro maestro de educación financiera.,Este capítulo fue diseñado porque se consideraron estas ideas y otras. Es parte importante del Libro Maestro.,"Reescribe en español el siguiente texto con lenguaje más claro y sencillo.
Conserva el significado original y no inventes información.
Guía interna de simplificación: usa palabras comunes; evita tecnicismos innecesarios; reemplaza palabras difíciles por palabras simples; usa oraciones cortas; expresa una idea por oración; prefiere voz activa; divide oraciones largas; mantén la idea principal; elimina detalles secundarios si estorban; evita ambigüedades; explica conceptos abstractos de forma simple; mantén coherencia temporal.

Devuelve solo la versión final simplificada.

Texto:
En virtud de estas y otras reflexiones fue que se diseñó este capítulo en el marco del Libro Maestro de la cual forma parte sustantiva.

Versión simplificada:",3.331,success,,{},hariel,hariel_llama3_cfg_1,0.2,0.85,1.05,256,,,5100_LibroBAC.pdf,B_medianos,Redacción abstracta/institucional.,1,25,17,21,1,2,1,38.49793224793225,4.8896574421667385,60.72235294117647,94.76,-34.03764705882354,0.68,1,0.3360655737704918,0,0.35294117647058826,0.56,59.07617647058825,69.69500000000001,-10.618823529411756,0.5714285714285715,0.19999999999999998,0.3333333333333333,0.766524612903595,
exp_ruleset_comparison_zero_20260502_235933,f06f8ee3-7612-4f54-a8c4-60337404016e,2026-05-03T00:04:35.209353,muestra_20_ruleset_comparison_zero,,ruleset_comparison_zero,llama3,meta-llama/Meta-Llama-3-8B-Instruct,ollama,zero-shot,R3,[],"{'temperature': 0.2, 'top_p': 0.85, 'repetition_penalty': 1.05, 'max_new_tokens': 256}",3093,"Las cuentas de activo reflejan aquello que posee la organización, independientemente de cómo se haya financiado.",Las cuentas de activo evidencian las pertenencias de la empresa. No importa cómo se financiaron.,"La cuenta de activo muestra lo que una empresa tiene, sin importar cómo lo ha pagado.","Reescribe en español el siguiente texto con lenguaje más claro y sencillo.
Conserva el significado original y no inventes información.
Guía interna de simplificación: usa palabras comunes; evita tecnicismos innecesarios; reemplaza palabras difíciles por palabras simples; usa oraciones cortas; expresa una idea por oración; prefiere voz activa; divide oraciones largas; mantén la idea principal; elimina detalles secundarios si estorban; evita ambigüedades; explica conceptos abstractos de forma simple; mantén coherencia temporal.

Devuelve solo la versión final simplificada.

Texto:
Las cuentas de activo reflejan aquello que posee la organización, independientemente de cómo se haya financiado.

Versión simplificada:",3.1143,success,,{},hariel,hariel_llama3_cfg_1,0.2,0.85,1.05,256,,,875_LibroUide_Sincopyright.pdf,B_medianos,Definición contable.,1,16,16,15,1,1,2,38.71168582375479,5.401157445454033,91.715,54.215,37.5,1.0,0,0.5279187817258884,0,0.6875,0.6875,77.91625000000002,38.97875000000002,38.9375,0.3636363636363636,0.12903225806451615,0.30303030303030304,0.8142454624176025,
exp_ruleset_comparison_zero_20260502_235933,12479eab-ea35-4aae-8352-a8d7acff6c74,2026-05-03T00:04:38.434409,muestra_20_ruleset_comparison_zero,,ruleset_comparison_zero,llama3,meta-llama/Meta-Llama-3-8B-Instruct,ollama,zero-shot,R3,[],"{'temperature': 0.2, 'top_p': 0.85, 'repetition_penalty': 1.05, 'max_new_tokens': 256}",3192,"Por cada dólar de pasivo corriente, la compañía cuenta con 93 centavos de dólar en activos corrientes súper líquidos.",La empresa tiene noventa y tres centavos de dólar en activos corrientes súper líquidos por dólar de pasivo corriente.,"Para cada dólar de deudas que debe pagar pronto, la empresa tiene 93 centavos disponibles para usar inmediatamente.","Reescribe en español el siguiente texto con lenguaje más claro y sencillo.
Conserva el significado original y no inventes información.
Guía interna de simplificación: usa palabras comunes; evita tecnicismos innecesarios; reemplaza palabras difíciles por palabras simples; usa oraciones cortas; expresa una idea por oración; prefiere voz activa; divide oraciones largas; mantén la idea principal; elimina detalles secundarios si estorban; evita ambigüedades; explica conceptos abstractos de forma simple; mantén coherencia temporal.

Devuelve solo la versión final simplificada.

Texto:
Por cada dólar de pasivo corriente, la compañía cuenta con 93 centavos de dólar en activos corrientes súper líquidos.

Versión simplificada:",3.5106,success,,{},hariel,hariel_llama3_cfg_1,0.2,0.85,1.05,256,,,1202_LibroUide_Sincopyright.pdf,B_medianos,"Relación de pasivo/activo, útil para precisión.",1,19,18,19,1,1,1,28.435722307108986,5.993031480537873,71.17333333333333,84.62947368421054,-13.456140350877206,0.9473684210526315,0,0.5172413793103449,0,0.6666666666666666,0.6842105263157895,53.85166666666669,66.51394736842106,-12.66228070175437,0.3333333333333333,0.19999999999999998,0.1904761904761905,0.7559871077537537,
exp_ruleset_comparison_zero_20260502_235933,5c13efd5-d0c7-4d62-8b1c-b6f76a6d11bf,2026-05-03T00:04:42.054636,muestra_20_ruleset_comparison_zero,,ruleset_comparison_zero,llama3,meta-llama/Meta-Llama-3-8B-Instruct,ollama,zero-shot,R3,[],"{'temperature': 0.2, 'top_p': 0.85, 'repetition_penalty': 1.05, 'max_new_tokens': 256}",3525,"Posee la renta per cápita más alta de Latinoamérica, con alrededor de US$25.000 por habitante (según datos de 2019).",Tiene la renta per cápita más alta de Latinoamérica. Con casi veinticinco mil dólares estadounidenses por habitante.,"La renta per cápita en este país es la más alta de Latinoamérica, con unos $25.000 por persona (datos de 2019).","Reescribe en español el siguiente texto con lenguaje más claro y sencillo.
Conserva el significado original y no inventes información.
Guía interna de simplificación: usa palabras comunes; evita tecnicismos innecesarios; reemplaza palabras difíciles por palabras simples; usa oraciones cortas; expresa una idea por oración; prefiere voz activa; divide oraciones largas; mantén la idea principal; elimina detalles secundarios si estorban; evita ambigüedades; explica conceptos abstractos de forma simple; mantén coherencia temporal.

Devuelve solo la versión final simplificada.

Texto:
Posee la renta per cápita más alta de Latinoamérica, con alrededor de US$25.000 por habitante (según datos de 2019).

Versión simplificada:",3.56,success,,{},hariel,hariel_llama3_cfg_1,0.2,0.85,1.05,256,,,230_LibroUAC_Sincopyright.pdf,B_medianos,Dato económico con cifra.,1,21,22,17,1,1,2,39.84734045430141,14.299133016633656,112.20363636363636,99.1257142857143,13.077922077922068,1.0476190476190477,0,0.7224669603524229,0,0.3181818181818182,0.2857142857142857,91.38500000000002,79.03500000000003,12.349999999999994,0.5531914893617021,0.4444444444444445,0.5531914893617021,0.7951331734657288,
