experiment_id,run_id,timestamp,dataset_name,fold_id,split_name,model_key,model_id,backend,prompt_type,ruleset,few_shot_example_ids,generation_config,sample_id,source_text,reference_text,generated_text,prompt_text,inference_seconds,status,error_message,metrics,owner,config_label,gen_temperature,gen_top_p,gen_repetition_penalty,gen_max_new_tokens,gen_do_sample,gen_no_repeat_ngram_size,idFinal,grupo,motivo,lex
exp_ruleset_comparison_zero_20260502_235933,5d580a9f-360e-4c02-8606-f6c401152a9d,2026-05-03T00:23:29.170436,muestra_20_ruleset_comparison_zero,,ruleset_comparison_zero,mistral,mistralai/Mistral-7B-Instruct-v0.2,ollama,zero-shot,R1,[],"{'temperature': 0.3, 'top_p': 0.9, 'repetition_penalty': 1.1, 'max_new_tokens': 256}",3430,Uno de los problemas más importantes en los negocios es la asignación de precios a los productos.,Asignar precios a los productos es un problema importante en las empresas.,Uno de los desafíos principales en los negocios es determinar precios para los productos.,"Reescribe en español el siguiente texto con lenguaje más claro y sencillo.
Conserva el significado original y no inventes información.
Guía interna de simplificación: usa palabras comunes; evita tecnicismos innecesarios; reemplaza palabras difíciles por palabras simples.

Devuelve solo la versión final simplificada.

Texto:
Uno de los problemas más importantes en los negocios es la asignación de precios a los productos.

Versión simplificada:",2.5021,success,,{},hariel,hariel_mistral_cfg_1,0.3,0.9,1.1,256,,,2692_LibroUide_Sincopyright.pdf,A_cortos,Frase conceptual simple de negocios.,1
exp_ruleset_comparison_zero_20260502_235933,06556ff1-a832-4ddf-9988-38d38be7f0e6,2026-05-03T00:23:31.780776,muestra_20_ruleset_comparison_zero,,ruleset_comparison_zero,mistral,mistralai/Mistral-7B-Instruct-v0.2,ollama,zero-shot,R1,[],"{'temperature': 0.3, 'top_p': 0.9, 'repetition_penalty': 1.1, 'max_new_tokens': 256}",3679,"El resultado será 190, o sea, el IVA del kilo de pan es de $190.","El resultado será ciento noventa. Es decir, el impuesto al valor agregado del kilo de pan son ciento noventa pesos.",El IVA por kilo de pan es de 190 dólares.,"Reescribe en español el siguiente texto con lenguaje más claro y sencillo.
Conserva el significado original y no inventes información.
Guía interna de simplificación: usa palabras comunes; evita tecnicismos innecesarios; reemplaza palabras difíciles por palabras simples.

Devuelve solo la versión final simplificada.

Texto:
El resultado será 190, o sea, el IVA del kilo de pan es de $190.

Versión simplificada:",2.1857,success,,{},hariel,hariel_mistral_cfg_1,0.3,0.9,1.1,256,,,829_LibroUAC_Sincopyright.pdf,A_cortos,Corto con número e IVA.,1
exp_ruleset_comparison_zero_20260502_235933,0a968fe7-57d4-4b01-a431-28c7c5067f39,2026-05-03T00:23:34.074947,muestra_20_ruleset_comparison_zero,,ruleset_comparison_zero,mistral,mistralai/Mistral-7B-Instruct-v0.2,ollama,zero-shot,R1,[],"{'temperature': 0.3, 'top_p': 0.9, 'repetition_penalty': 1.1, 'max_new_tokens': 256}",3145,"Por cada $100 facturados, la compañía gasta $2.20 en intereses.",La empresa gasta dos dólares con veinte centavos por cada cien dólares facturados.,"Por cada cien dólares facturados, la empresa gasta veintidós centavos en intereses.","Reescribe en español el siguiente texto con lenguaje más claro y sencillo.
Conserva el significado original y no inventes información.
Guía interna de simplificación: usa palabras comunes; evita tecnicismos innecesarios; reemplaza palabras difíciles por palabras simples.

Devuelve solo la versión final simplificada.

Texto:
Por cada $100 facturados, la compañía gasta $2.20 en intereses.

Versión simplificada:",2.6748,success,,{},hariel,hariel_mistral_cfg_1,0.3,0.9,1.1,256,,,1045_LibroUide_Sincopyright.pdf,A_cortos,Corto con proporción financiera.,1
exp_ruleset_comparison_zero_20260502_235933,dc151f70-4665-4351-95bd-25730ed9f2ab,2026-05-03T00:23:36.858306,muestra_20_ruleset_comparison_zero,,ruleset_comparison_zero,mistral,mistralai/Mistral-7B-Instruct-v0.2,ollama,zero-shot,R1,[],"{'temperature': 0.3, 'top_p': 0.9, 'repetition_penalty': 1.1, 'max_new_tokens': 256}",507,"En general, se dice que la rentabilidad normal de una inversión en países desarrollados fluctúa, en promedio, entre el 6 % y el 8 % anual.","Generalmente, la rentabilidad normal de una inversión en países desarrollados varía entre el seis por ciento y el ocho por ciento anual.","En promedio, la rentabilidad de una inversión en países desarrollados fluctúa entre un 6% y un 8% al año.","Reescribe en español el siguiente texto con lenguaje más claro y sencillo.
Conserva el significado original y no inventes información.
Guía interna de simplificación: usa palabras comunes; evita tecnicismos innecesarios; reemplaza palabras difíciles por palabras simples.

Devuelve solo la versión final simplificada.

Texto:
En general, se dice que la rentabilidad normal de una inversión en países desarrollados fluctúa, en promedio, entre el 6 % y el 8 % anual.

Versión simplificada:",2.9629,success,,{},hariel,hariel_mistral_cfg_1,0.3,0.9,1.1,256,,,562_LibroUAC_Sincopyright.pdf,B_medianos,Porcentajes y rentabilidad.,1
exp_ruleset_comparison_zero_20260502_235933,cf1cecca-ca2b-4b78-80b4-639c6734ccfc,2026-05-03T00:23:39.929983,muestra_20_ruleset_comparison_zero,,ruleset_comparison_zero,mistral,mistralai/Mistral-7B-Instruct-v0.2,ollama,zero-shot,R1,[],"{'temperature': 0.3, 'top_p': 0.9, 'repetition_penalty': 1.1, 'max_new_tokens': 256}",1756,En virtud de estas y otras reflexiones fue que se diseñó este capítulo en el marco del Libro Maestro de la cual forma parte sustantiva.,Debido a estas y otras reflexiones se diseñó este capítulo que forma parte fundamental del presente libro maestro de educación financiera.,"Debido a esta y otras razones, se creó este capítulo dentro del Libro Maestro al que pertenece.

(","Reescribe en español el siguiente texto con lenguaje más claro y sencillo.
Conserva el significado original y no inventes información.
Guía interna de simplificación: usa palabras comunes; evita tecnicismos innecesarios; reemplaza palabras difíciles por palabras simples.

Devuelve solo la versión final simplificada.

Texto:
En virtud de estas y otras reflexiones fue que se diseñó este capítulo en el marco del Libro Maestro de la cual forma parte sustantiva.

Versión simplificada:",5.4507,success,,{},hariel,hariel_mistral_cfg_1,0.3,0.9,1.1,256,,,5100_LibroBAC.pdf,B_medianos,Redacción abstracta/institucional.,1
exp_ruleset_comparison_zero_20260502_235933,52cf5581-4a15-4d56-835a-0133fcd118da,2026-05-03T00:23:45.489837,muestra_20_ruleset_comparison_zero,,ruleset_comparison_zero,mistral,mistralai/Mistral-7B-Instruct-v0.2,ollama,zero-shot,R1,[],"{'temperature': 0.3, 'top_p': 0.9, 'repetition_penalty': 1.1, 'max_new_tokens': 256}",3093,"Las cuentas de activo reflejan aquello que posee la organización, independientemente de cómo se haya financiado.",Las cuentas de activo evidencian las pertenencias de la empresa. No importa cómo se financiaron.,"Las cuentas de activos representan lo que una organización tiene, independientemente de cómo se le haya pagado.","Reescribe en español el siguiente texto con lenguaje más claro y sencillo.
Conserva el significado original y no inventes información.
Guía interna de simplificación: usa palabras comunes; evita tecnicismos innecesarios; reemplaza palabras difíciles por palabras simples.

Devuelve solo la versión final simplificada.

Texto:
Las cuentas de activo reflejan aquello que posee la organización, independientemente de cómo se haya financiado.

Versión simplificada:",2.68,success,,{},hariel,hariel_mistral_cfg_1,0.3,0.9,1.1,256,,,875_LibroUide_Sincopyright.pdf,B_medianos,Definición contable.,1
exp_ruleset_comparison_zero_20260502_235933,c28201e7-e0b2-43b5-a02c-9e3b3a7c21e6,2026-05-03T00:23:48.278928,muestra_20_ruleset_comparison_zero,,ruleset_comparison_zero,mistral,mistralai/Mistral-7B-Instruct-v0.2,ollama,zero-shot,R1,[],"{'temperature': 0.3, 'top_p': 0.9, 'repetition_penalty': 1.1, 'max_new_tokens': 256}",3192,"Por cada dólar de pasivo corriente, la compañía cuenta con 93 centavos de dólar en activos corrientes súper líquidos.",La empresa tiene noventa y tres centavos de dólar en activos corrientes súper líquidos por dólar de pasivo corriente.,"Por cada dólar de deuda actual, la empresa tiene 93 centimos de activos líquidos.","Reescribe en español el siguiente texto con lenguaje más claro y sencillo.
Conserva el significado original y no inventes información.
Guía interna de simplificación: usa palabras comunes; evita tecnicismos innecesarios; reemplaza palabras difíciles por palabras simples.

Devuelve solo la versión final simplificada.

Texto:
Por cada dólar de pasivo corriente, la compañía cuenta con 93 centavos de dólar en activos corrientes súper líquidos.

Versión simplificada:",2.5741,success,,{},hariel,hariel_mistral_cfg_1,0.3,0.9,1.1,256,,,1202_LibroUide_Sincopyright.pdf,B_medianos,"Relación de pasivo/activo, útil para precisión.",1
exp_ruleset_comparison_zero_20260502_235933,9ed3c365-3ae9-4eed-91ca-f90ce9a448f7,2026-05-03T00:23:50.963751,muestra_20_ruleset_comparison_zero,,ruleset_comparison_zero,mistral,mistralai/Mistral-7B-Instruct-v0.2,ollama,zero-shot,R1,[],"{'temperature': 0.3, 'top_p': 0.9, 'repetition_penalty': 1.1, 'max_new_tokens': 256}",3525,"Posee la renta per cápita más alta de Latinoamérica, con alrededor de US$25.000 por habitante (según datos de 2019).",Tiene la renta per cápita más alta de Latinoamérica. Con casi veinticinco mil dólares estadounidenses por habitante.,"Tiene la renta por persona más alta de América Latina, aproximadamente US$25.000 por persona (según datos del 2019).

(","Reescribe en español el siguiente texto con lenguaje más claro y sencillo.
Conserva el significado original y no inventes información.
Guía interna de simplificación: usa palabras comunes; evita tecnicismos innecesarios; reemplaza palabras difíciles por palabras simples.

Devuelve solo la versión final simplificada.

Texto:
Posee la renta per cápita más alta de Latinoamérica, con alrededor de US$25.000 por habitante (según datos de 2019).

Versión simplificada:",5.3633,success,,{},hariel,hariel_mistral_cfg_1,0.3,0.9,1.1,256,,,230_LibroUAC_Sincopyright.pdf,B_medianos,Dato económico con cifra.,1
exp_ruleset_comparison_zero_20260502_235933,3db10d36-1b96-4c06-aed8-feca0a1fbf2a,2026-05-03T00:23:56.435617,muestra_20_ruleset_comparison_zero,,ruleset_comparison_zero,mistral,mistralai/Mistral-7B-Instruct-v0.2,ollama,zero-shot,R1,[],"{'temperature': 0.3, 'top_p': 0.9, 'repetition_penalty': 1.1, 'max_new_tokens': 256}",3627,Muestra lo que la empresa gana o pierde en un período y explica mediante la fórmula de «ingresos  (costos + gastos)» cómo se ha producido ese resultado.,Presenta las ganancias o pérdidas de la empresa en un período. Y explica cómo se dio ese resultado.,"Mostra los beneficios o pérdidas de la empresa en un período y explica (usando la fórmula de ""ingresos - (costas + gastos)"") cómo se generó ese resultado.","Reescribe en español el siguiente texto con lenguaje más claro y sencillo.
Conserva el significado original y no inventes información.
Guía interna de simplificación: usa palabras comunes; evita tecnicismos innecesarios; reemplaza palabras difíciles por palabras simples.

Devuelve solo la versión final simplificada.

Texto:
Muestra lo que la empresa gana o pierde en un período y explica mediante la fórmula de «ingresos  (costos + gastos)» cómo se ha producido ese resultado.

Versión simplificada:",6.1322,success,,{},hariel,hariel_mistral_cfg_1,0.3,0.9,1.1,256,,,725_LibroUAC_Sincopyright.pdf,C_estructurales,Explicación con fórmula verbal.,1
exp_ruleset_comparison_zero_20260502_235933,a0c18818-f3e2-4f77-83a1-1b59846e2c71,2026-05-03T00:24:02.683940,muestra_20_ruleset_comparison_zero,,ruleset_comparison_zero,mistral,mistralai/Mistral-7B-Instruct-v0.2,ollama,zero-shot,R1,[],"{'temperature': 0.3, 'top_p': 0.9, 'repetition_penalty': 1.1, 'max_new_tokens': 256}",3206,"Así como el estado de resultados se orienta a mostrar la solvencia de la operación, el EFE se orienta a analizar la liquidez de la misma (Ross, Westerfield, & Bradford, 2018).",El estado de resultados evidencia la solvencia de la operación. El estado de flujo de efectivo analiza la liquidez de la operación.,"La EFE examina la liquididad de una operación en lugar de mostrar resultados financieros (Ross, Westerfield y Bradford, 2018).

(","Reescribe en español el siguiente texto con lenguaje más claro y sencillo.
Conserva el significado original y no inventes información.
Guía interna de simplificación: usa palabras comunes; evita tecnicismos innecesarios; reemplaza palabras difíciles por palabras simples.

Devuelve solo la versión final simplificada.

Texto:
Así como el estado de resultados se orienta a mostrar la solvencia de la operación, el EFE se orienta a analizar la liquidez de la misma (Ross, Westerfield, & Bradford, 2018).

Versión simplificada:",6.1815,success,,{},hariel,hariel_mistral_cfg_1,0.3,0.9,1.1,256,,,1255_LibroUide_Sincopyright.pdf,C_estructurales,Dos conceptos técnicos en una sola oración.,1
exp_ruleset_comparison_zero_20260502_235933,1f72a732-4095-4dfe-a7a1-a9aa87370167,2026-05-03T00:24:08.975906,muestra_20_ruleset_comparison_zero,,ruleset_comparison_zero,mistral,mistralai/Mistral-7B-Instruct-v0.2,ollama,zero-shot,R1,[],"{'temperature': 0.3, 'top_p': 0.9, 'repetition_penalty': 1.1, 'max_new_tokens': 256}",329,"Arancel: tarifa oficial que determina los derechos que se deben pagar en varios ramos, como el de costas judiciales, aduanas, ferrocarriles, etc. Tasa, valoración, norma, ley.","El arancel es una tarifa oficial y determina los derechos a pagar en varios sectores, como costas judiciales, aduanas, ferrocarriles, entre otros. También se le llama tasa, valoración, norma o ley.","Arancel: es la tarifa oficial que determina los pagos requeridos en diferentes áreas, como costas judiciales, aduanas, ferrocarriles, etc. Tasa, valoración, regla, ley.

Translation:
Tariff: the official rate that determines the payments required in various areas, such as legal costs, customs, railways, etc. Fee, valuation, rule, law.","Reescribe en español el siguiente texto con lenguaje más claro y sencillo.
Conserva el significado original y no inventes información.
Guía interna de simplificación: usa palabras comunes; evita tecnicismos innecesarios; reemplaza palabras difíciles por palabras simples.

Devuelve solo la versión final simplificada.

Texto:
Arancel: tarifa oficial que determina los derechos que se deben pagar en varios ramos, como el de costas judiciales, aduanas, ferrocarriles, etc. Tasa, valoración, norma, ley.

Versión simplificada:",5.4028,success,,{},hariel,hariel_mistral_cfg_1,0.3,0.9,1.1,256,,,17510_LibroBAC.pdf,C_estructurales,Definición tipo glosario.,1
exp_ruleset_comparison_zero_20260502_235933,a00d69d6-df43-4347-be60-55a33947e51e,2026-05-03T00:24:14.502185,muestra_20_ruleset_comparison_zero,,ruleset_comparison_zero,mistral,mistralai/Mistral-7B-Instruct-v0.2,ollama,zero-shot,R1,[],"{'temperature': 0.3, 'top_p': 0.9, 'repetition_penalty': 1.1, 'max_new_tokens': 256}",3481,"En sus comienzos cada moneda valía alrededor de $300, a fines de 2019 llega a $15.000 y continúa con alzas y bajas.","Al inicio, cada moneda valía casi trescientos pesos. A fines de dos mil diecinueve llegó a quince mil pesos. Sigue con alzas y bajas.","En el principio, cada moneda valoraba alrededor de $300, pero en finales de 2019 alcanzó los $15.000 y siguió fluctuando con subidas y bajas.

(Translation: In the beginning, each coin was worth around $300, but by the end of 2019 it had reached $15,000 and continued to rise and fall.)

Simplified version: Each coin was worth about $300 at first, but it reached $15,000 by the end of 2019 and kept going up and down.","Reescribe en español el siguiente texto con lenguaje más claro y sencillo.
Conserva el significado original y no inventes información.
Guía interna de simplificación: usa palabras comunes; evita tecnicismos innecesarios; reemplaza palabras difíciles por palabras simples.

Devuelve solo la versión final simplificada.

Texto:
En sus comienzos cada moneda valía alrededor de $300, a fines de 2019 llega a $15.000 y continúa con alzas y bajas.

Versión simplificada:",7.487,success,,{},hariel,hariel_mistral_cfg_1,0.3,0.9,1.1,256,,,130_LibroUAC_Sincopyright.pdf,C_estructurales,Evolución temporal con cifras.,1
exp_ruleset_comparison_zero_20260502_235933,464817f1-dd9a-494a-9b02-08d96c5bae1c,2026-05-03T00:24:22.101987,muestra_20_ruleset_comparison_zero,,ruleset_comparison_zero,mistral,mistralai/Mistral-7B-Instruct-v0.2,ollama,zero-shot,R1,[],"{'temperature': 0.3, 'top_p': 0.9, 'repetition_penalty': 1.1, 'max_new_tokens': 256}",3703,"La Ley N.133 de febrero 2019 indica que la tasa de retención aumentará progresivamente, de 10 % en 2018 hasta llegar a 17 % en 2028.",Según la Ley ciento treinta y tres de febrero dos mil diecinueve indica que la tasa de retención aumentará progresivamente. De diez por ciento en dos mil dieciocho hasta llegar a diecisiete en dos mil veintiocho.,"La ley N.133 de febrero de 2019 indica que la tasa de retención va a subir gradualmente, desde el 10% del 2018 hasta el 17% del 2028.","Reescribe en español el siguiente texto con lenguaje más claro y sencillo.
Conserva el significado original y no inventes información.
Guía interna de simplificación: usa palabras comunes; evita tecnicismos innecesarios; reemplaza palabras difíciles por palabras simples.

Devuelve solo la versión final simplificada.

Texto:
La Ley N.133 de febrero 2019 indica que la tasa de retención aumentará progresivamente, de 10 % en 2018 hasta llegar a 17 % en 2028.

Versión simplificada:",6.0148,success,,{},hariel,hariel_mistral_cfg_1,0.3,0.9,1.1,256,,,884_LibroUAC_Sincopyright.pdf,C_estructurales,Ley + fechas + porcentaje.,0
exp_ruleset_comparison_zero_20260502_235933,a5a22c21-b0cc-42c9-beb1-83519be6deea,2026-05-03T00:24:28.230126,muestra_20_ruleset_comparison_zero,,ruleset_comparison_zero,mistral,mistralai/Mistral-7B-Instruct-v0.2,ollama,zero-shot,R1,[],"{'temperature': 0.3, 'top_p': 0.9, 'repetition_penalty': 1.1, 'max_new_tokens': 256}",224,"Antes de adquirir un crédito y por consiguiente una deuda, hágase las siguientes preguntas: ¿Realmente necesito este artículo ahora o puedo esperar hasta ahorrar el dinero necesario para adquirirlo?, ¿Puedo calificar para el crédito?, ¿Cuál es la tasa de interés?, ¿Hay costos adicionales?, ¿Cuánto es el pago mensual y cuándo se vence?, ¿Tengo capacidad financiera para afrontar el crédito  Puedo pagar el crédito?, ¿Qué pasaría si no realizo los pagos a tiempo?, ¿Cuál sería el costo extra por utilizar el crédito?, ¿Qué tengo que sacrificar para pagar el crédito (costo de oportunidad)? , Tomando en cuenta todo lo anterior, ¿vale la pena utilizar el crédito?","Hágase las siguientes preguntas antes de adquirir un crédito: ¿necesito este artículo ahora o puedo esperar hasta ahorrar el dinero para adquirirlo? ¿Califico para el crédito? ¿Cuál es la tasa de interés? ¿Hay costos adicionales? ¿Cuánto es el pago mensual y cuándo vence? ¿Puedo pagar el crédito? ¿Qué pasaría si no pago a tiempo? ¿Cuál sería el costo extra por utilizar el crédito? ¿Qué debo sacrificar para pagar el crédito? Según todo lo anterior, ¿utilizar el crédito es conveniente?","Antes de comprar a crédito y por lo tanto tener una deuda, preguntarse lo siguiente: Realmente necesito este artículo ahora o puedo esperar y ahorrar el dinero suficiente? Puedo obtener crédito? ¿Cuál es la tasa de interés? Hay costos adicionales? Cuánto cuesta pagar mensualmente y cuando vence? Tengo suficiente recursos financieros para pagar el crédito? Puedo hacerlo? Qué pasa si no pagas a tiempo? ¿Cuál es el costo extra de usar crédito? ¿Qué tengo que dejar de gastar para pagar el crédito (coste de oportunidad)? Considerando todo lo anterior, vale la pena usar crédito?","Reescribe en español el siguiente texto con lenguaje más claro y sencillo.
Conserva el significado original y no inventes información.
Guía interna de simplificación: usa palabras comunes; evita tecnicismos innecesarios; reemplaza palabras difíciles por palabras simples.

Devuelve solo la versión final simplificada.

Texto:
Antes de adquirir un crédito y por consiguiente una deuda, hágase las siguientes preguntas: ¿Realmente necesito este artículo ahora o puedo esperar hasta ahorrar el dinero necesario para adquirirlo?, ¿Puedo calificar para el crédito?, ¿Cuál es la tasa de interés?, ¿Hay costos adicionales?, ¿Cuánto es el pago mensual y cuándo se vence?, ¿Tengo capacidad financiera para afrontar el crédito  Puedo pagar el crédito?, ¿Qué pasaría si no realizo los pagos a tiempo?, ¿Cuál sería el costo extra por utilizar el crédito?, ¿Qué tengo que sacrificar para pagar el crédito (costo de oportunidad)? , Tomando en cuenta todo lo anterior, ¿vale la pena utilizar el crédito?

Versión simplificada:",12.3693,success,,{},hariel,hariel_mistral_cfg_1,0.3,0.9,1.1,256,,,11653_LibroBAC.pdf,D_complejos,Lista de preguntas,0
exp_ruleset_comparison_zero_20260502_235933,72f19d1f-ccbd-47b7-954b-2c7641bc512c,2026-05-03T00:24:40.706879,muestra_20_ruleset_comparison_zero,,ruleset_comparison_zero,mistral,mistralai/Mistral-7B-Instruct-v0.2,ollama,zero-shot,R1,[],"{'temperature': 0.3, 'top_p': 0.9, 'repetition_penalty': 1.1, 'max_new_tokens': 256}",1765,"Thomas Mun fue el mejor exponente de las ideas predominantes en los siglos XV y XVI y en una serie de sesudas admoniciones aconsejaba a la gente cultivar las tierras baldías, reducir el consumo de géneros extranjeros y los frívolos cambios de moda; procurar mantener en alza los precios de los artículos vendibles al extranjero y reducirlos cuando sostuvieran una competencia eficaz, además de otras medidas relacionadas con fletes, embodegamiento de mercancías, etc.","Thomas Mun fue el mejor exponente de las ideas predominantes en los siglos quince y dieciséis. Él aconsejaba a las personas cultivar las tierras baldías, reducir el consumo de mercancía extranjera y no seguir los superficiales cambios de moda. También aconsejaba mantener los precios en aumento de los artículos vendibles al extranjero y reducirlos cuando tuvieran una competencia eficaz. Además, sugería otras medidas relacionadas con fletes, almacenamiento de mercancías, etcétera.","Thomas Mun fue el más destacado en promover ideas comunes durante los siglos XV y XVI. En una serie de advertencias, le sugería a la gente que cultivara terrenos desiertos, redujera el consumo de cosas extranjeras y modas innecesarias; mantuviera altos precios de artículos vendidos al extranjero y bajos cuando hubiese una efectiva competencia, además de otras medidas relacionadas con tarifas de transporte y retenes de mercancías.","Reescribe en español el siguiente texto con lenguaje más claro y sencillo.
Conserva el significado original y no inventes información.
Guía interna de simplificación: usa palabras comunes; evita tecnicismos innecesarios; reemplaza palabras difíciles por palabras simples.

Devuelve solo la versión final simplificada.

Texto:
Thomas Mun fue el mejor exponente de las ideas predominantes en los siglos XV y XVI y en una serie de sesudas admoniciones aconsejaba a la gente cultivar las tierras baldías, reducir el consumo de géneros extranjeros y los frívolos cambios de moda; procurar mantener en alza los precios de los artículos vendibles al extranjero y reducirlos cuando sostuvieran una competencia eficaz, además de otras medidas relacionadas con fletes, embodegamiento de mercancías, etc.

Versión simplificada:",6.5678,success,,{},hariel,hariel_mistral_cfg_1,0.3,0.9,1.1,256,,,5125_LibroBAC.pdf,D_complejos,Texto histórico-conceptual denso.,1
exp_ruleset_comparison_zero_20260502_235933,aad202f6-13ca-4569-a7c2-79f6aa4fdca3,2026-05-03T00:24:47.384107,muestra_20_ruleset_comparison_zero,,ruleset_comparison_zero,mistral,mistralai/Mistral-7B-Instruct-v0.2,ollama,zero-shot,R1,[],"{'temperature': 0.3, 'top_p': 0.9, 'repetition_penalty': 1.1, 'max_new_tokens': 256}",3508,"El modelo económico que prevalece en el mundo occidental, desde la segunda mitad del siglo XX, es el de la economía de mercados cuyos principales exponentes fueron el economista austríaco, Friedrich von Hayek, y el estadounidense Milton Friedman, ambos defensores del liberalismo económico, modelo ideológico que nació en la denominada «escuela austríaca», a comienzos del 1900, y que posteriormente fue adoptado y expandido por la Universidad de Chicago.",El modelo económico sobresaliente en Occidente es el de la economía de mercados. Sus promotores fueron El austríaco Friedrich von Hayek y el estadounidense Milton Friedman. Quienes defendían el liberalismo económico surgido de la escuela austriaca a comienzos de mil novecientos.,"Desde mitad del siglo XX en el mundo occidental, el modelo económico dominante ha sido el de las economías de mercados. Este modelo se desarrolló principalmente bajo la influencia de los economistas austríaco Friedrich von Hayek y estadounidense Milton Friedman, quienes promovieron el liberalismo económico. Este ideología económica nació en la llamada ""escuela austríaca"" al principio del 1900, y más tarde fue adoptada y expandida por la Universidad de Chicago.","Reescribe en español el siguiente texto con lenguaje más claro y sencillo.
Conserva el significado original y no inventes información.
Guía interna de simplificación: usa palabras comunes; evita tecnicismos innecesarios; reemplaza palabras difíciles por palabras simples.

Devuelve solo la versión final simplificada.

Texto:
El modelo económico que prevalece en el mundo occidental, desde la segunda mitad del siglo XX, es el de la economía de mercados cuyos principales exponentes fueron el economista austríaco, Friedrich von Hayek, y el estadounidense Milton Friedman, ambos defensores del liberalismo económico, modelo ideológico que nació en la denominada «escuela austríaca», a comienzos del 1900, y que posteriormente fue adoptado y expandido por la Universidad de Chicago.

Versión simplificada:",6.9008,success,,{},hariel,hariel_mistral_cfg_1,0.3,0.9,1.1,256,,,203b_LibroUAC_Sincopyright.pdf,D_complejos,Texto ideológico/económico más cargado.,1
exp_ruleset_comparison_zero_20260502_235933,29626876-f9cd-4ea9-a62c-c87401f1b738,2026-05-03T00:24:54.397045,muestra_20_ruleset_comparison_zero,,ruleset_comparison_zero,mistral,mistralai/Mistral-7B-Instruct-v0.2,ollama,zero-shot,R1,[],"{'temperature': 0.3, 'top_p': 0.9, 'repetition_penalty': 1.1, 'max_new_tokens': 256}",2523,"Además de tus datos personales (nombre, dirección, fecha de nacimiento, número de Seguro Social) y tu información laboral, el informe contiene: tu nivel de endeudamiento; si hiciste los pagos en fecha; si tienes algún préstamo para el que no hayas hecho ningún pago; cuánto tiempo has usado crédito; el monto de crédito que tienes a disposición; el monto de crédito que estás usando en todas tus cuentas de crédito; si alguna de tus cuentas se ha pasado a cobros; si te has declarado en quiebra en los últimos 7 a 10 años; si te han embargado; si tienes facturas impagas, por ejemplo, facturas de servicios públicos o de gastos médicos; consultas sobre tu crédito realizadas por terceros (por ejemplo, arrendadores y entidades crediticias a quienes les solicitaste crédito).","El informe contiene tus datos personales, tu información laboral, tu nivel de endeudamiento. Si hiciste los pagos puntualmente. Si no has pagado algún préstamo. El tiempo de tener crédito y el monto. Si alguna de tus cuentas se ha pasado a cobros. Si te has declarado en quiebra en los últimos siete o diez años. Si te embargaron, entre otros.","El informe incluye tus datos personales (nombre, dirección, fecha de nacimiento, número de Seguro Social) y tus datos laborales. Además, mostrará tu deuda total, si pagaste a tiempo, cuantas deudas no has pagado, cuánto tiempo estás usando crédito, el monto máximo de crédito disponible para ti, el monto de crédito que estás usando en todas tus tarjetas de crédito, si una cuenta ha pasado a cobros, si has declarado quiebra recientemente, si tienes facturas impagas (como facturas de agua o gastos médicos), y consultas sobre tu crédito realizadas por terceros (por ejemplo, inquilinos y entidades crediticias).","Reescribe en español el siguiente texto con lenguaje más claro y sencillo.
Conserva el significado original y no inventes información.
Guía interna de simplificación: usa palabras comunes; evita tecnicismos innecesarios; reemplaza palabras difíciles por palabras simples.

Devuelve solo la versión final simplificada.

Texto:
Además de tus datos personales (nombre, dirección, fecha de nacimiento, número de Seguro Social) y tu información laboral, el informe contiene: tu nivel de endeudamiento; si hiciste los pagos en fecha; si tienes algún préstamo para el que no hayas hecho ningún pago; cuánto tiempo has usado crédito; el monto de crédito que tienes a disposición; el monto de crédito que estás usando en todas tus cuentas de crédito; si alguna de tus cuentas se ha pasado a cobros; si te has declarado en quiebra en los últimos 7 a 10 años; si te han embargado; si tienes facturas impagas, por ejemplo, facturas de servicios públicos o de gastos médicos; consultas sobre tu crédito realizadas por terceros (por ejemplo, arrendadores y entidades crediticias a quienes les solicitaste crédito).

Versión simplificada:",9.8928,success,,{},hariel,hariel_mistral_cfg_1,0.3,0.9,1.1,256,,,282a_LibroNEFE_Sincopyright.pdf,D_complejos,Enumeración larga con información personal/crediticia.,0
